Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
37997,118.31,9.75,-2.31,1,1.75,-1.19,1.14,0.7,10.19,0,3,1,3,-10
38037,118.37,9.63,-2.25,-3.06,2.06,-0.37,1.02,0.75,9.83,0,3,1,3,-10
38078,118.37,9.63,-2.19,0.69,-0.69,0.44,0.92,0.78,9.41,0,3,1,3,-10
38115,118.31,9.75,-2.25,0.94,-3.38,0.63,1.02,0.78,10.06,0,3,1,3,-10
38155,118.31,9.81,-2.25,0.63,-1.44,0.63,1.02,0.44,9.63,0,3,1,3,-10
38193,118.31,9.88,-2.31,0.69,-1.44,0.56,1.13,0.22,9.56,0,3,1,3,-10
38230,118.31,9.88,-2.25,-0.37,-2.31,0.75,1.23,0.22,9,0,3,1,3,-10
38267,118.25,10,-2.25,-0.19,-3.75,0.44,1.21,0.25,9.06,0,3,1,3,-10
38309,118.25,10.13,-2.25,0.25,-2.81,-0.06,1.26,0.58,9.37,0,3,1,3,-10
38348,118.31,10.13,-2.25,-2.19,0,-0.88,1.41,0.79,9.17,0,3,1,3,-10
38388,118.37,10,-2.31,1.81,2.56,-1.31,1.54,0.8,8.73,0,3,1,3,-10
38438,118.37,9.88,-2.56,4.19,3.44,-1.63,2.32,0.92,10.28,0,3,1,3,-10
38475,118.37,9.69,-2.56,-0.31,5.75,0.63,2.3,0.29,9.12,0,3,1,3,-10
38511,118.31,9.5,-2.5,-1.63,2.25,3.06,2.05,-0.08,8.21,0,3,1,3,-10
38551,118.25,9.56,-2.5,-0.25,-3.19,2.63,1.87,0.38,9.88,0,3,1,3,-10
38589,118.19,9.69,-2.44,0,-2.06,0.31,1.73,0.76,10.48,0,3,1,3,-10
38624,118.25,9.63,-2.5,0.94,2.31,-3.06,1.38,0.75,9.89,0,3,1,3,-10
38661,118.31,9.56,-2.56,0.12,1.12,-2.31,1.26,0.69,8.96,0,3,1,3,-10
38700,118.37,9.56,-2.56,1.63,-1.94,-0.12,1.11,0.43,8.57,0,3,1,3,-10
38736,118.31,9.75,-2.69,1.69,-5.31,1.25,1.58,0.79,10.15,0,3,1,3,-10
38774,118.31,9.81,-2.56,-2.56,0.37,1.37,1.5,0.47,9.21,0,3,1,3,-10
38812,118.25,9.81,-2.5,-1.81,-0.25,1.44,1.49,0.2,8.3,0,3,1,3,-10
38850,118.25,9.88,-2.5,0.75,-2,0.5,1.58,0.48,8.92,0,3,1,3,-10
38890,118.25,10,-2.56,2.31,-1.94,-2.06,1.77,0.86,10.36,0,3,1,3,-10
38926,118.31,9.94,-2.63,-0.19,1.88,-0.75,1.78,0.51,9.34,0,3,1,3,-10
38963,118.31,9.94,-2.63,0.31,0.12,0.81,1.99,0.63,9.77,0,3,1,3,-10
39003,118.25,9.88,-2.56,-2.31,3.81,1.25,1.63,0.35,8.69,0,3,1,3,-10
39042,118.25,9.75,-2.5,0.25,3.25,0.69,1.6,0.49,8.77,0,3,1,3,-10
39077,118.19,9.63,-2.5,-0.44,4.06,0.88,1.7,0.41,8.69,0,3,1,3,-10
39114,118.19,9.5,-2.56,4.81,0.75,-1.81,1.54,0.84,10.31,0,3,1,3,-10
39153,118.25,9.5,-2.75,2.25,-0.19,-2.25,1.43,0.73,10.97,0,3,1,3,-10
39192,118.25,9.5,-2.69,-1,-0.94,-0.31,1.22,0.43,9.65,0,3,1,3,-10
39228,118.25,9.75,-2.69,-1.63,-8.5,1.94,1.27,0.4,9.81,0,3,1,3,-10
39267,118.19,9.94,-2.63,0.69,-4.31,1.44,1.46,0.67,9.68,0,3,1,3,-10
39305,118.19,10.06,-2.69,0.31,-0.12,0.25,1.51,0.71,9.43,0,3,1,3,-10
39344,118.19,10,-2.69,1.75,0.69,-0.31,1.51,0.76,9,0,3,1,3,-10
39379,118.12,10.06,-2.75,1,-3.19,0.25,1.45,0.56,8.64,0,3,1,3,-10
39416,118.12,10.25,-2.81,2.25,-8.63,0.69,1.83,0.72,9.87,0,3,1,3,-10
39454,118.12,10.56,-2.81,-0.63,-6.63,0.56,1.99,0.73,10.76,0,3,1,3,-10
39495,118.12,10.63,-2.75,-1.63,1.06,0.81,1.84,0.25,9.04,0,3,1,3,-10
39545,118.12,10.5,-2.75,-1.75,5.94,0.12,1.73,0.62,9.19,0,3,1,3,-10
39581,118.12,10.19,-2.75,0.94,8.19,-1.06,1.58,0.64,8.65,0,3,1,3,-10
39617,118.12,9.94,-2.75,0.31,5.38,2,1.59,0.51,8.89,0,3,1,3,-10
39656,118,9.88,-2.75,-0.19,2.69,1.25,1.5,0.97,10.09,0,3,1,3,-10
39708,118,9.88,-2.56,-2.56,-2.56,0.63,1.25,0.68,9.48,0,3,1,3,-10
39747,118,9.94,-2.5,-2.94,-5.06,1.44,1.16,0.66,9.56,0,3,1,3,-10
39785,118,9.94,-2.5,-1.5,-2.88,1.56,1.07,0.58,9.25,0,3,1,3,-10
39821,117.94,10,-2.56,1.81,-1.81,0.5,1.41,0.68,10.18,0,3,1,3,-10
39858,117.94,10,-2.56,-1.56,3.19,0.44,1.36,0.24,9.01,0,3,1,3,-10
39897,117.94,9.94,-2.5,0.19,-0.88,0.75,1.39,0.22,8.54,0,3,1,3,-10
39932,117.87,10.13,-2.5,-0.37,-4.81,1.44,1.37,0.43,9.18,0,3,1,3,-10
39971,117.87,10.25,-2.44,-3,-4.13,0.12,1.43,0.9,10.31,0,3,1,3,-10
40008,117.87,10.31,-2.38,-0.44,1,-0.63,1.42,0.96,9.55,0,3,1,3,-10
40047,117.94,10.25,-2.38,0.44,1.37,0,1.31,0.93,9.83,0,3,1,3,-10
40083,117.87,10.19,-2.38,-1.25,3,0.63,1.18,0.75,9.64,0,3,1,3,-10
40120,117.87,10.06,-2.38,1.06,3.19,0.94,1.14,0.49,9.41,0,3,1,3,-10
40158,117.81,10,-2.31,-1.5,1.63,1.75,1.18,0.39,9.38,0,3,1,3,-10
40199,117.75,9.75,-2.25,-1.31,1.94,1.12,0.95,0.42,9.42,0,3,1,3,-10
40235,117.75,9.69,-2.31,1.06,-2.06,0,0.89,0.72,10.13,0,3,1,3,-10
40271,117.75,9.75,-2.25,-1.25,-2.63,0.12,0.68,0.84,9.92,0,3,1,3,-10
40309,117.81,9.5,-2.38,-2.25,-2.81,0.63,0.27,0.55,8.83,0,3,1,3,-10
40348,117.75,9.5,-2.31,-0.94,-1.37,1.69,0.34,0.34,8.69,0,3,1,3,-10
40384,117.62,9.63,-2.31,-1.75,0.31,1.31,0.54,0.56,9.59,0,3,1,3,-10
40421,117.62,9.44,-2.25,0.63,3.69,-0.12,0.77,0.53,9.05,0,3,1,3,-10
40461,117.62,9.38,-2.25,0.94,0.31,0.75,1.01,0.45,9.15,0,3,1,3,-10
40499,117.56,9.19,-2.31,-0.19,-0.63,0.75,0.86,0.5,9.8,0,3,1,3,-10
40536,117.56,9.19,-2.31,-0.37,0.12,0.5,0.87,0.49,9.99,0,3,1,3,-10
40571,117.56,9.13,-2.31,-0.81,1.94,1.25,0.89,0.56,9.49,0,3,1,3,-10
40609,117.5,9.06,-2.31,0.19,1.81,0.94,0.91,0.67,9.87,0,3,1,3,-10
40645,117.5,8.75,-2.25,-1.44,5.5,0.5,0.48,0.6,8.73,0,3,1,3,-10
40698,117.5,8.63,-2.38,1.06,1.12,0,0.54,0.9,9.67,0,3,1,3,-10
40734,117.5,8.5,-2.31,-1.81,3.94,0.44,0.48,0.64,8.49,0,3,1,3,-10
40771,117.5,8.44,-2.25,-1.63,1.75,1.37,0.33,0.54,8.96,0,3,1,3,-10
40810,117.44,8.5,-2.31,2.19,-1.37,0.5,0.69,0.73,10.36,0,3,1,3,-10
40850,117.44,8.38,-2.25,-0.12,4.56,-0.19,0.51,0.55,9.85,0,3,1,3,-10
40886,117.44,8.31,-2.25,-1.31,0.69,0.69,0.39,0.11,9.25,0,3,1,3,-10
40925,117.44,8.38,-2.25,0.12,-2.75,0.63,0.36,0.43,9.62,0,3,1,3,-10
40963,117.44,8,-2.25,-0.19,-0.19,0.75,0.15,0.55,9.61,0,3,1,3,-10
41001,117.44,7.19,-2.38,0.44,1.88,0.06,0.23,0.46,9.56,0,3,1,3,-10
41037,117.44,6.5,-2.44,-1.06,3.38,0.31,0.27,0.38,9.26,0,3,1,3,-10
41074,117.44,6.44,-2.38,-0.25,1.25,0.5,0.01,0.31,8.33,0,3,1,3,-10
41112,117.44,6.44,-2.44,2.38,-3.44,0.5,0.34,0.84,9.98,0,3,1,3,-10
41153,117.44,6.56,-2.44,-0.69,-0.44,-0.12,0.48,0.74,10.09,0,3,1,3,-10
41189,117.44,6.44,-2.44,0.56,2.06,-0.12,0.35,0.52,9.4,0,3,1,3,-10
41225,117.44,6.38,-2.44,0.25,2.38,0.88,0.32,0.33,9.42,0,3,1,3,-10
41264,117.37,6.31,-2.44,0.06,3.19,0.63,0.27,0.3,8.95,0,3,1,3,-10
41303,117.37,6.25,-2.5,1.88,1.63,0.44,0.34,0.28,9.09,0,3,1,3,-10
41338,117.37,6.06,-2.56,2.25,0.69,-0.94,0.46,0.71,10.66,0,3,1,3,-10
41375,117.44,6,-2.56,-2.56,4.13,-0.75,0.09,0.49,10,0,3,1,3,-10
41412,117.44,5.94,-2.5,-0.56,-0.69,-0.25,0,0.62,9.37,0,3,1,3,-10
41450,117.44,6.06,-2.56,2.38,-3.69,0.37,0.13,0.92,10.07,0,3,1,3,-10
41487,117.44,6.13,-2.56,-1.88,0.81,0.63,0.25,0.56,9.55,0,3,1,3,-10
41525,117.44,6.06,-2.5,0.5,0.56,0.31,0.51,0.51,9.92,0,3,1,3,-10
41564,117.44,6,-2.5,-1.63,1.19,0.56,0.25,0.1,8.62,0,3,1,3,-10
41603,117.44,6.06,-2.5,0.12,-4.31,0.5,0.23,0.38,8.9,0,3,1,3,-10
41641,117.44,6.13,-2.5,1.19,-3.88,0.19,0.26,0.47,9.38,0,3,1,3,-10
41677,117.44,6.19,-2.5,0.69,-1.06,-0.37,0.5,0.44,9.87,0,3,1,3,-10
41715,117.44,6.19,-2.5,0.88,1.56,-0.81,0.52,0.56,10.15,0,3,1,3,-10
41755,117.44,6.06,-2.5,0.25,3.19,-0.37,0.44,0.41,9.3,0,3,1,3,-10
41806,117.44,6,-2.56,-0.37,0.06,0.31,0.4,0.54,9.75,0,3,1,3,-10
41859,117.44,5.88,-2.56,0.69,2.13,-0.06,0.33,0.57,9.64,0,3,1,3,-10
41897,117.44,5.56,-2.63,-1.75,5.63,-0.25,0.15,0.51,8.95,0,3,1,3,-10
41934,117.44,5.44,-2.56,0.56,1.88,-0.25,0.17,0.47,8.59,0,3,1,3,-10
41971,117.44,5.44,-2.69,3.19,-2.5,-0.19,0.29,0.82,10.16,0,3,1,3,-10
42008,117.44,5.44,-2.75,1.25,1.37,-0.31,0.23,0.26,9.85,0,3,1,3,-10
42047,117.44,5.44,-2.75,-0.88,-1.25,0.19,0.27,0.57,10.75,0,3,1,3,-10
42083,117.37,5.44,-2.63,-0.5,1.19,0.44,0.12,0.16,9.06,0,3,1,3,-10
42125,117.37,5.56,-2.69,0.19,-4.56,0.56,0.34,0.69,10.07,0,3,1,3,-10
42162,117.37,5.5,-2.75,0.94,-0.5,-0.63,0.28,0.88,9.78,0,3,1,3,-10
42199,117.44,5.56,-2.75,0,0.12,-0.37,0.25,0.56,9.2,0,3,1,3,-10
42235,117.37,5.56,-2.81,1.06,-0.69,-0.19,0.3,0.57,9.1,0,3,1,3,-10
42271,117.37,5.5,-2.81,-1.12,-1.63,0.81,0.28,0.47,9.08,0,3,1,3,-10
42309,117.37,5.31,-2.75,-0.63,-2,0.63,0.35,0.36,9.05,0,3,1,3,-10
42346,117.37,5.19,-2.75,2.44,-3,-0.37,0.68,0.53,10.08,0,3,1,3,-10
42380,117.37,5.25,-2.88,3.13,0.06,-1,0.44,0.3,10.17,0,3,1,3,-10
42413,117.37,5.19,-2.81,-2.88,3.44,-0.19,0.38,0.29,9.23,0,3,1,3,-10
42448,117.37,5.13,-2.81,-0.75,-0.19,0.25,0.53,0.71,9.59,0,3,1,3,-10
42481,117.37,5.06,-2.81,0.69,1.06,0.06,0.41,0.78,9.54,0,3,1,3,-10
42514,117.37,4.94,-2.81,-0.5,3.31,-0.06,0.27,0.74,9.55,0,3,1,3,-10
42554,117.44,4.69,-3,0.56,4.44,-1.31,0.41,0.69,9.72,0,3,1,3,-10
42590,117.44,4.5,-3,-1.06,5.56,-0.37,0.26,0.27,8.66,0,3,1,3,-10
42628,117.37,4.5,-2.94,0.25,-1.19,1.94,0.14,0.37,9.28,0,3,1,3,-10
42664,117.31,4.56,-2.94,-0.69,-2.5,1.06,0.19,0.7,10.43,0,3,1,3,-10
42701,117.31,4.63,-2.94,0.44,-0.37,-0.81,0.06,0.58,10.46,0,3,1,3,-10
42737,117.37,4.63,-2.94,0.44,-0.75,-0.88,0.26,0.7,10.56,0,3,1,3,-10
42773,117.37,4.56,-2.94,0.06,-1.81,-0.25,0.04,0.48,9.93,0,3,1,3,-10
42812,117.37,4.69,-2.94,-2.19,-3.19,1.44,0.44,0.43,9.75,0,3,1,3,-10
42848,117.31,4.81,-2.88,-0.69,-3.38,1.19,0.29,0.4,9.35,0,3,1,3,-10
42898,117.25,4.88,-2.88,-0.44,-1.63,-0.44,0.3,0.49,9.35,0,3,1,3,-10
42934,117.25,4.94,-2.88,0.37,-4,-0.31,0.31,0.42,9.05,0,3,1,3,-10
42972,117.25,5.06,-2.88,-0.19,-3.63,0.19,0.47,0.57,9.25,0,3,1,3,-10
43011,117.31,5.06,-2.88,-1.31,-3.06,0.31,0.41,0.5,8.9,0,3,1,3,-10
43049,117.31,5.19,-2.88,1.5,-3.06,-0.06,0.39,0.44,9.34,0,3,1,3,-10
43085,117.31,5.25,-2.94,-0.81,-0.44,-0.31,0.57,0.56,10.71,0,3,1,3,-10
43123,117.31,5.19,-2.94,0.19,1.37,-0.44,0.61,0.65,9.82,0,3,1,3,-10
43162,117.31,5.19,-2.94,-0.75,-0.75,0.37,0.66,0.33,9.88,0,3,1,3,-10
43198,117.31,5.06,-2.88,-0.69,4.19,0,0.57,0.55,9.67,0,3,1,3,-10
43235,117.31,5,-2.88,-0.06,4.25,-0.37,0.4,0.69,9.48,0,3,1,3,-10
43275,117.31,4.69,-2.94,0.69,3.63,-1,0.24,0.78,9.41,0,3,1,3,-10
43313,117.37,4.38,-3.06,-0.88,2.13,-0.94,0.18,0.72,9.7,0,3,1,3,-10
43352,117.37,4.31,-3,-1.25,0.69,0,0.21,0.55,8.84,0,3,1,3,-10
43387,117.37,4.38,-3,-0.5,-1.81,0.56,0.25,0.67,9.92,0,3,1,3,-10
43424,117.37,4.44,-2.94,-1.81,-0.31,-0.19,0.33,0.55,10.21,0,3,1,3,-10
43463,117.37,4.31,-2.88,0.12,2.75,-0.37,0.07,0.34,9.29,0,3,1,3,-10
43503,117.37,4.38,-2.88,-0.12,-3.25,-0.06,0.33,0.47,10.34,0,3,1,3,-10
43539,117.37,4.44,-2.81,-0.69,-1.63,-0.37,0.29,0.34,9.84,0,3,1,3,-10
43576,117.37,4.5,-2.81,-1.06,-2.38,0.44,0.28,0.33,9.4,0,3,1,3,-10
43615,117.37,4.56,-2.81,1.06,-1.69,-0.31,0.41,0.49,9.46,0,3,1,3,-10
43654,117.37,4.56,-2.75,-1.19,-0.31,-0.31,0.3,0.46,9.2,0,3,1,3,-10
43689,117.44,4.56,-2.81,1.44,-2.44,-0.94,0.32,0.57,9.13,0,3,1,3,-10
43728,117.44,4.69,-2.81,-0.44,-1.19,-0.12,0.44,0.65,9.51,0,3,1,3,-10
43766,117.44,4.69,-2.81,-0.5,-0.81,-0.31,0.45,0.37,9.18,0,3,1,3,-10
43805,117.44,4.75,-2.81,0.25,-0.88,0.19,0.45,0.45,9.61,0,3,1,3,-10
43841,117.44,4.75,-2.81,-1,-0.12,0.06,0.41,0.42,9.47,0,3,1,3,-10
43878,117.44,4.63,-2.75,0,-1.37,-0.63,0.36,0.64,10.11,0,3,1,3,-10
43916,117.5,4.69,-2.75,-1.25,0.63,-0.81,0.4,0.77,10.32,0,3,1,3,-10
43974,117.5,4.63,-2.75,2.38,0.5,-0.69,0.48,0.9,10.32,0,3,1,3,-10
44026,117.5,4.44,-2.69,-1.56,5.31,-0.06,0.25,0.43,9.33,0,3,1,3,-10
44066,117.5,4.38,-2.63,-1.25,0.69,0.44,0.15,0.44,9.39,0,3,1,3,-10
44103,117.5,4.19,-2.63,-1.19,0.44,0.06,0.13,0.43,9.29,0,3,1,3,-10
44140,117.5,3.94,-2.56,-0.12,0.37,-0.5,0.17,0.44,9.58,0,3,1,3,-10
44178,117.5,3.75,-2.63,0.63,1.69,-0.44,0.22,0.53,9.65,0,3,1,3,-10
44217,117.5,3.56,-2.63,-0.19,1.56,-0.37,0.17,0.54,9.61,0,3,1,3,-10
44255,117.5,3.31,-2.56,-1.44,1.06,-0.12,0.12,0.46,9.34,0,3,1,3,-10
44291,117.5,3.31,-2.56,-1.63,0.69,0.25,-0.1,0.23,8.73,0,3,1,3,-10
44328,117.5,3.31,-2.56,1.5,-1.81,-0.75,0.14,0.73,10.11,0,3,1,3,-10
44365,117.56,3.31,-2.63,0.19,2.38,-1.31,0.02,0.58,10.29,0,3,1,3,-10
44401,117.62,3.25,-2.63,-0.88,0.69,-0.81,-0.09,0.56,10.1,0,3,1,3,-10
44439,117.62,3.06,-2.56,-2.5,0.44,0.56,-0.2,0.4,9.29,0,3,1,3,-10
44479,117.62,3.13,-2.56,-1.37,-4.13,1.06,-0.08,0.63,10.03,0,3,1,3,-10
44519,117.56,3.25,-2.5,-0.44,0,-0.06,0.08,0.66,10.02,0,3,1,3,-10
44557,117.56,3.13,-2.5,0.44,0.81,-0.12,0,0.44,9.65,0,3,1,3,-10
44594,117.56,3.06,-2.5,-0.44,-0.19,-0.06,-0.09,0.25,9.3,0,3,1,3,-10
44631,117.56,3.06,-2.5,-0.06,-2.63,0.31,-0.08,0.35,9.45,0,3,1,3,-10
44669,117.56,3,-2.5,-0.37,-2.5,0.12,0.08,0.32,9.47,0,3,1,3,-10
44710,117.62,2.88,-2.44,-0.12,0.12,-0.37,0.22,0.44,9.75,0,3,1,3,-10
44747,117.62,2.75,-2.44,0.44,1.63,-1,0.17,0.4,9.41,0,3,1,3,-10
44783,117.62,2.69,-2.44,0.63,0.31,-0.5,0.17,0.7,9.56,0,3,1,3,-10
44821,117.62,2.69,-2.5,-0.69,-1.56,-0.25,0.12,0.74,9.55,0,3,1,3,-10
44858,117.69,2.69,-2.5,-0.5,-2.19,0.12,0.15,0.72,9.58,0,3,1,3,-10
44894,117.69,2.69,-2.56,1.12,-1.06,-0.19,0,0.57,9.32,0,3,1,3,-10
44934,117.69,2.75,-2.56,0.37,-0.56,-0.63,0.11,0.66,10.63,0,3,1,3,-10
44972,117.69,2.75,-2.5,-1.69,1.5,-0.06,0.17,0.23,9.65,0,3,1,3,-10
45008,117.62,2.75,-2.44,-1.44,-1.56,0.81,0.28,0.2,9.47,0,3,1,3,-10
45044,117.62,2.75,-2.44,-0.88,1.12,-0.19,0.33,0.58,9.77,0,3,1,3,-10
45082,117.69,2.63,-2.44,0.12,1.88,-0.75,0.03,0.52,9.77,0,3,1,3,-10
45134,117.69,2.38,-2.44,-0.31,3.44,-0.19,-0.1,0.38,9.21,0,3,1,3,-10
45174,117.69,2.31,-2.44,-0.81,0.12,0.19,-0.11,0.27,9.21,0,3,1,3,-10
45213,117.69,2.19,-2.44,-0.69,-0.88,0.5,0.04,0.42,9.63,0,3,1,3,-10
45250,117.69,2.13,-2.44,-0.37,0.88,-0.25,-0.04,0.5,9.76,0,3,1,3,-10
45287,117.69,2.06,-2.44,0.69,2.38,-0.63,-0.02,0.44,9.36,0,3,1,3,-10
45325,117.69,2,-2.44,0.31,1.19,-0.37,-0.12,0.45,9.36,0,3,1,3,-10
45364,117.69,1.81,-2.5,0.25,0.56,-0.37,-0.14,0.61,9.76,0,3,1,3,-10
45404,117.69,1.81,-2.5,-0.44,0.5,-0.06,-0.16,0.48,9.61,0,3,1,3,-10
45444,117.69,1.63,-2.5,0.44,0.81,-0.25,-0.01,0.43,9.61,0,3,1,3,-10
45483,117.69,1.44,-2.5,0.75,1.69,-0.5,-0.18,0.26,9.37,0,3,1,3,-10
45520,117.69,1.31,-2.5,-0.69,1.25,-0.31,-0.17,0.37,9.79,0,3,1,3,-10
45556,117.69,1.25,-2.5,0.63,1.25,-0.56,-0.17,0.46,9.68,0,3,1,3,-10
45595,117.69,1.19,-2.56,0,-0.06,0,-0.14,0.55,9.99,0,3,1,3,-10
45636,117.69,1.12,-2.56,-0.19,1.69,0.12,-0.35,0.45,9.54,0,3,1,3,-10
45675,117.75,0.88,-2.56,-0.37,1.12,-0.06,-0.24,0.58,9.91,0,3,1,3,-10
45711,117.75,0.69,-2.56,-0.44,1.69,-0.12,-0.34,0.5,9.4,0,3,1,3,-10
45748,117.75,0.63,-2.63,-0.25,0,0,-0.29,0.57,9.58,0,3,1,3,-10
45787,117.75,0.5,-2.63,-0.5,0.44,0.37,-0.38,0.65,9.52,0,3,1,3,-10
45826,117.75,0.31,-2.75,0,0.56,-0.31,-0.41,0.57,9.51,0,3,1,3,-10
45864,117.75,0.19,-2.75,0.06,0.25,-0.25,-0.3,0.49,9.88,0,3,1,3,-10
45905,117.75,0.12,-2.69,-0.75,0.81,0.25,-0.34,0.31,9.53,0,3,1,3,-10
45944,117.75,0,-2.69,0.19,-0.75,0.44,-0.31,0.37,9.76,0,3,1,3,-10
45981,117.75,0,-2.63,-0.25,0.88,0,-0.41,0.34,9.56,0,3,1,3,-10
46018,117.75,-0.12,-2.63,0.12,1.06,-0.44,-0.43,0.5,9.8,0,3,1,3,-10
46055,117.75,-0.31,-2.63,0.25,1.88,-0.63,-0.42,0.49,9.58,0,3,1,3,-10
46092,117.75,-0.44,-2.69,-0.19,0.19,-0.25,-0.42,0.56,9.66,0,3,1,3,-10
46149,117.75,-0.56,-2.69,-0.44,0,-0.06,-0.39,0.61,9.82,0,3,1,3,-10
46187,117.75,-0.69,-2.75,-0.12,0.19,-0.25,-0.42,0.56,9.69,0,3,1,3,-10
46223,117.75,-0.75,-2.75,0,0.37,-0.19,-0.42,0.51,9.64,0,3,1,3,-10
46274,117.75,-0.81,-2.75,0,-0.31,0.12,-0.33,0.53,9.78,0,3,1,3,-10
46310,117.75,-0.81,-2.75,0,-0.44,0.25,-0.26,0.4,9.78,0,3,1,3,-10
46348,117.75,-0.81,-2.75,0,0.12,0.37,-0.19,0.37,9.64,0,3,1,3,-10
46389,117.75,-0.81,-2.75,-0.12,0.12,-0.12,-0.17,0.36,9.75,0,3,1,3,-10
46428,117.75,-0.88,-2.75,1.44,0.25,-0.19,-0.36,0.43,9.6,0,3,1,3,-10
46465,117.75,-0.88,-2.75,0.06,1.19,-0.31,-0.23,0.45,9.71,0,3,1,3,-10
46501,117.75,-0.94,-2.75,-0.69,0.69,-0.12,-0.16,0.45,9.51,0,3,1,3,-10
46539,117.75,-0.94,-2.75,1.06,0.31,-0.69,-0.18,0.6,9.61,0,3,1,3,-10
46578,117.75,-0.94,-2.81,1.06,-0.94,-0.31,-0.23,0.74,9.74,0,3,1,3,-10
46620,117.75,-0.88,-2.81,-0.75,-0.75,0.12,-0.31,0.71,9.79,0,3,1,3,-10
46657,117.75,-0.88,-2.88,-0.31,-0.69,0.31,-0.14,0.63,9.89,0,3,1,3,-10
46693,117.75,-0.88,-2.88,0.37,0.94,0.06,-0.13,0.49,9.75,0,3,1,3,-10
46731,117.75,-0.94,-2.88,0.06,0.63,0.12,-0.2,0.45,9.76,0,3,1,3,-10
46770,117.75,-0.94,-2.81,-0.75,0.37,0.44,-0.26,0.44,9.48,0,3,1,3,-10
46806,117.75,-0.88,-2.81,-0.5,-1.19,0.37,-0.3,0.56,9.65,0,3,1,3,-10
46844,117.75,-0.88,-2.81,-0.31,-0.06,0,-0.2,0.5,9.71,0,3,1,3,-10
46882,117.75,-0.88,-2.81,-0.37,1.06,0,-0.05,0.47,9.65,0,3,1,3,-10
46921,117.75,-0.94,-2.81,0.31,1,0,-0.09,0.49,9.69,0,3,1,3,-10
46957,117.75,-0.94,-2.81,0.06,0.25,-0.19,-0.08,0.45,9.56,0,3,1,3,-10
46994,117.75,-0.94,-2.81,-0.56,-0.5,0.06,0.05,0.43,9.67,0,3,1,3,-10
47032,117.75,-0.88,-2.81,-0.06,0.44,-0.19,0.05,0.53,9.63,0,3,1,3,-10
47073,117.75,-0.88,-2.81,0.5,0.37,-0.12,0.09,0.57,9.78,0,3,1,3,-10
47110,117.75,-0.88,-2.81,-0.25,0.44,0,0.05,0.57,9.53,0,3,1,3,-10
47145,117.75,-0.81,-2.81,-0.44,-0.69,0.25,0.05,0.53,9.61,0,3,1,3,-10
47183,117.75,-0.75,-2.81,-0.56,-0.19,0.75,0.17,0.44,9.54,0,3,1,3,-10
47222,117.69,-0.75,-2.88,0.06,-0.06,0.81,-0.01,0.61,9.69,0,3,1,3,-10
47258,117.69,-0.75,-2.88,-0.63,0.94,-0.12,0.13,0.53,9.66,0,3,1,3,-10
47298,117.69,-0.69,-2.88,-0.12,0.44,-0.06,0.06,0.43,9.42,0,3,1,3,-10
47335,117.69,-0.69,-2.88,0.06,-0.75,-0.12,0.12,0.52,9.69,0,3,1,3,-10
47385,117.69,-0.63,-2.88,0.37,0.06,0.12,0.17,0.48,9.65,0,3,1,3,-10
47424,117.69,-0.56,-2.81,-0.12,-0.06,0.63,0.08,0.45,9.62,0,3,1,3,-10
47460,117.69,-0.5,-2.81,-0.12,0.31,0.37,0.17,0.48,9.6,0,3,1,3,-10
47497,117.69,-0.5,-2.81,0.63,-0.44,0.44,0.05,0.6,9.67,0,3,1,3,-10
47537,117.69,-0.44,-2.88,-0.37,0.5,-0.19,0.12,0.51,9.55,0,3,1,3,-10
47575,117.69,-0.37,-2.88,0.31,0.12,-0.37,0.12,0.52,9.75,0,3,1,3,-10
47610,117.69,-0.37,-2.88,-0.69,0.37,0.12,0.11,0.41,9.43,0,3,1,3,-10
47647,117.69,-0.31,-2.88,-0.19,-0.19,-0.12,0.11,0.51,9.53,0,3,1,3,-10
47685,117.69,-0.31,-2.88,0.06,-0.5,-0.19,0.18,0.44,9.62,0,3,1,3,-10
47725,117.69,-0.25,-2.88,-0.5,0.5,0,0.21,0.37,9.54,0,3,1,3,-10
47765,117.69,-0.25,-2.88,-0.31,-0.19,-0.63,0.14,0.45,9.71,0,3,1,3,-10
47805,117.69,-0.19,-2.81,-0.06,0.19,0,0.19,0.41,9.57,0,3,1,3,-10
47843,117.69,-0.12,-2.81,0,-0.5,0.25,0.19,0.54,9.59,0,3,1,3,-10
47879,117.69,-0.06,-2.81,-0.5,0.25,-0.12,0.23,0.43,9.55,0,3,1,3,-10
47917,117.69,-0.06,-2.81,0.5,0,-0.19,0.3,0.52,9.61,0,3,1,3,-10
47955,117.69,0,-2.81,-0.12,0.5,0.06,0.32,0.55,9.55,0,3,1,3,-10
47994,117.69,0.12,-2.88,-0.56,0.19,-0.19,0.57,0.46,9.34,0,3,1,3,-10
48035,117.69,0.12,-2.81,0.37,1.25,0.44,0.95,0.38,9.56,0,3,1,3,-10
48071,117.69,0.06,-2.88,1.94,3.13,0.31,1.6,0.39,9.34,0,3,1,3,-10
48108,117.69,0,-3,4.88,3.88,-0.75,1.72,0.72,9.6,0,3,1,3,-10
48146,117.69,-0.06,-2.94,-2.31,-0.19,0.12,2.09,0.4,9.22,0,3,1,3,-10
48182,117.62,0,-2.88,-0.5,-1.88,0.56,1.86,0.49,9.31,0,3,1,3,-10
