Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
49812, 38.88, 0.12, -4.75, -3.69, -0.56, -0.37, -0.37, 1.39, 9.93, 0, 3, 3, 3, 0
49952, 39.00, 0.12, -4.88, 10.63, 0.31, -1.94, -0.38, 0.37, 8.81, 0, 3, 3, 3, 0
50093, 39.06, 0.06, -4.94, 0.50, -0.69, -0.69, -0.61, 0.17, 7.89, 0, 3, 3, 3, 0
50231, 39.19, 0.06, -5.06, 6.19, 0.75, -1.12, -0.15, 0.90, 9.50, 0, 3, 3, 3, 0
50413, 39.31, 0.00, -5.19, 8.19, -0.37, -2.19, 0.22, 1.30, 11.30, 0, 3, 3, 3, 0
50554, 39.44, 0.00, -5.06, -0.81, -0.37, -0.88, -0.45, 0.26, 9.42, 0, 3, 3, 3, 0
50696, 39.50, -0.06, -5.25, 17.94, 0.94, -2.63, -0.19, 2.51, 11.40, 0, 3, 3, 3, 0
50837, 39.50, -0.12, -5.19, -0.81, 1.00, -0.31, -0.69, 0.68, 8.87, 0, 3, 3, 3, 0
50977, 39.56, -0.19, -5.00, -4.69, 1.19, 0.75, 0.37, 1.93, 11.15, 0, 3, 3, 3, 0
51120, 39.50, -0.25, -4.69, -12.75, 1.25, 2.56, -0.38, 0.22, 8.68, 0, 3, 3, 3, 0
51263, 39.44, -0.56, -4.50, 4.25, 3.81, 0.25, -0.25, 2.20, 11.33, 0, 3, 3, 3, 0
51402, 39.38, -0.88, -4.44, 3.88, -0.88, 0.12, -1.18, -0.29, 9.30, 0, 3, 3, 3, 0
51540, 39.25, -0.31, -4.19, 12.31, -6.56, -0.81, 0.40, 0.91, 11.81, 0, 3, 3, 3, 0
51680, 39.13, 0.12, -4.94, 43.94, 1.69, 1.12, -2.43, 5.02, 13.13, 0, 3, 3, 3, 0
51819, 39.00, 0.00, -4.94, 14.69, 2.25, 0.19, -0.46, 1.87, 10.65, 0, 3, 3, 3, 0
51958, 38.81, -0.25, -4.88, 1.50, 1.94, 1.19, -0.50, 1.05, 8.70, 0, 3, 3, 3, 0
52097, 38.63, -0.44, -5.00, 4.81, 2.56, 0.63, -0.75, 1.53, 9.62, 0, 3, 3, 3, 0
52239, 38.56, -0.88, -4.94, 1.44, 3.06, -0.69, -0.76, 0.88, 8.50, 0, 3, 3, 3, 0
52379, 38.56, -1.06, -4.69, -2.13, -1.81, 0.00, -0.98, 0.64, 9.13, 0, 3, 3, 3, 0
52520, 38.56, -0.94, -4.75, -6.31, -0.50, 0.56, -1.60, 1.00, 9.31, 0, 3, 3, 3, 0
52661, 38.69, -0.94, -4.81, 8.94, 1.00, -1.06, -1.49, 1.64, 10.38, 0, 3, 3, 3, 0
52799, 38.75, -1.00, -5.00, 6.13, 0.81, -1.12, -1.05, 1.78, 10.88, 0, 3, 3, 3, 0
52995, 38.88, -1.00, -5.25, -7.69, -0.37, 0.31, -1.00, -0.01, 8.98, 0, 3, 3, 3, 0
53136, 38.88, -1.06, -5.38, 3.50, 2.25, -0.19, -1.00, 1.37, 9.66, 0, 3, 3, 3, 0
53276, 38.94, -1.25, -5.50, 1.06, 1.75, -0.69, -1.00, 0.77, 8.62, 0, 3, 3, 3, 0
53416, 39.06, -1.25, -5.69, 11.69, -1.44, -1.69, -1.87, 0.19, 8.39, 0, 3, 3, 3, 0
53555, 39.06, -1.06, -5.63, -3.69, -1.75, -0.06, -0.86, 0.84, 9.42, 0, 3, 3, 3, 0
53694, 39.13, -0.94, -5.75, 9.63, -1.37, -1.37, -0.38, 2.09, 11.11, 0, 3, 3, 3, 0
53835, 39.13, -0.81, -5.69, -1.63, -2.06, -0.50, -1.09, 0.76, 9.48, 0, 3, 3, 3, 0
53979, 39.13, -0.75, -5.63, -10.31, 0.00, 0.63, -1.32, 1.78, 10.47, 0, 3, 3, 3, 0
54120, 39.19, -0.56, -5.56, -2.31, -1.69, 0.19, -0.83, 0.68, 9.78, 0, 3, 3, 3, 0
54257, 39.19, -0.37, -5.44, 3.44, -1.50, 0.19, -1.36, 2.10, 10.81, 0, 3, 3, 3, 0
54394, 39.19, -0.06, -5.19, -8.56, -2.13, 0.44, -0.99, 0.05, 9.22, 0, 3, 3, 3, 0
54535, 39.25, 0.00, -5.13, 11.56, 0.12, -1.31, -0.91, 1.20, 9.96, 0, 3, 3, 3, 0
54674, 39.31, -0.37, -4.75, -11.19, 1.94, 0.63, -1.17, 0.00, 8.51, 0, 3, 3, 3, 0
54816, 39.38, -0.69, -4.56, -7.88, 3.75, 0.44, -0.99, 1.76, 11.07, 0, 3, 3, 3, 0
54957, 39.44, -0.88, -4.31, -11.13, 0.63, 0.19, -0.87, 0.92, 9.81, 0, 3, 3, 3, 0
55099, 39.50, -0.75, -4.13, -8.94, 0.19, 1.00, -0.49, 1.78, 10.01, 0, 3, 3, 3, 0
55239, 39.50, -0.69, -4.00, 18.31, 1.56, -1.50, -0.68, 0.02, 10.30, 0, 3, 3, 3, 0
55380, 39.56, -0.81, -3.88, -24.62, -2.63, 2.19, -1.50, 1.01, 7.37, 0, 3, 3, 3, 0
55520, 39.56, -0.50, -4.00, 35.44, 0.06, -2.56, -1.50, 2.81, 8.77, 0, 3, 3, 3, 0
55700, 39.69, -0.06, -4.19, 24.50, -0.12, -2.50, -0.92, 3.08, 11.09, 0, 3, 3, 3, 0
55843, 39.69, 0.00, -4.13, 11.13, -0.94, -1.06, -1.59, 1.57, 9.82, 0, 3, 3, 3, 0
55984, 39.69, 0.25, -4.56, 8.31, -3.94, -1.63, -1.16, 0.74, 9.91, 0, 3, 3, 3, 0
56123, 39.63, 0.19, -4.69, -2.94, 2.06, 1.00, -0.36, -0.15, 7.88, 0, 3, 3, 3, 0
56262, 39.50, -0.06, -5.00, 6.50, 3.31, 1.06, -0.89, 2.48, 9.82, 0, 3, 3, 3, 0
56403, 39.38, -0.19, -5.06, -12.31, 0.69, 3.13, -1.21, -0.65, 7.69, 0, 3, 3, 3, 0
56545, 39.19, -0.19, -5.19, 8.75, 0.06, -0.06, -0.61, 1.83, 10.27, 0, 3, 3, 3, 0
56689, 39.06, -0.19, -5.06, -8.56, 2.25, 1.37, -0.71, 1.76, 11.56, 0, 3, 3, 3, 0
56827, 38.88, -0.44, -5.19, 2.94, 0.88, 0.94, -0.61, 0.94, 10.13, 0, 3, 3, 3, 0
56968, 38.75, -0.25, -5.38, 0.94, -2.69, 1.44, -0.74, 1.64, 9.19, 0, 3, 3, 3, 0
57109, 38.56, 0.19, -5.44, -3.06, -3.00, 1.25, -0.42, -0.13, 9.59, 0, 3, 3, 3, 0
57250, 38.44, 0.19, -5.56, -4.00, 2.00, 2.00, -0.09, 1.30, 9.14, 0, 3, 3, 3, 0
57391, 38.31, 0.25, -5.56, -0.12, -4.56, -0.56, -0.22, 1.67, 10.67, 0, 3, 3, 3, 0
57533, 38.31, 0.69, -5.38, 11.75, -2.06, -1.31, -0.48, 2.50, 11.99, 0, 3, 3, 3, 0
57672, 38.31, 1.06, -5.06, -7.13, -1.37, 0.69, -0.76, 0.51, 10.06, 0, 3, 3, 3, 0
57814, 38.38, 1.19, -4.81, 11.75, 0.00, -1.56, -0.43, 1.77, 10.44, 0, 3, 3, 3, 0
57956, 38.38, 1.31, -4.88, 7.06, 0.00, -0.88, -1.22, 1.94, 11.31, 0, 3, 3, 3, 0
58097, 38.44, 1.19, -4.88, -4.06, 0.75, -0.12, -0.62, 0.16, 8.63, 0, 3, 3, 3, 0
58278, 38.56, 1.19, -5.06, 10.25, 0.56, -1.25, -0.23, 0.22, 8.80, 0, 3, 3, 3, 0
58422, 38.69, 1.19, -5.13, -3.56, -0.06, -0.63, -0.55, 0.70, 8.66, 0, 3, 3, 3, 0
58563, 38.81, 1.19, -5.13, -4.44, -0.19, 0.25, -1.21, 0.72, 8.94, 0, 3, 3, 3, 0
58703, 38.94, 1.25, -5.19, -12.88, 0.12, 0.12, -0.01, -0.52, 8.35, 0, 3, 3, 3, 0
58844, 39.06, 1.25, -5.19, -1.44, 0.44, -0.37, -0.42, 0.73, 10.30, 0, 3, 3, 3, 0
58985, 39.19, 1.31, -5.06, 0.75, -0.75, -1.06, -1.25, 1.04, 10.40, 0, 3, 3, 3, 0
59126, 39.25, 1.44, -4.94, 0.19, -1.56, -1.44, -0.46, 0.53, 9.59, 0, 3, 3, 3, 0
59268, 39.38, 1.50, -4.88, 2.81, 0.12, -0.75, -1.13, 1.40, 10.37, 0, 3, 3, 3, 0
59411, 39.50, 1.50, -4.81, -19.37, -1.56, 0.81, -0.23, -0.77, 7.76, 0, 3, 3, 3, 0
59550, 39.56, 1.56, -4.88, 7.44, 0.12, -1.63, -0.98, 2.32, 11.38, 0, 3, 3, 3, 0
59691, 39.63, 1.56, -4.44, 17.06, 0.37, -2.50, -0.43, 0.62, 8.40, 0, 3, 3, 3, 0
59832, 39.69, 1.63, -4.81, -16.94, -1.19, 1.19, -0.54, 0.52, 8.78, 0, 3, 3, 3, 0
59972, 39.69, 1.81, -4.69, 0.88, -0.19, -0.19, -0.89, 0.07, 8.29, 0, 3, 3, 3, 0
60113, 39.63, 1.88, -4.88, 1.44, -0.63, -0.75, -0.04, 1.54, 10.16, 0, 3, 3, 3, 0
60257, 39.69, 1.94, -4.94, 12.63, -0.50, -1.44, -0.40, 2.39, 11.42, 0, 3, 3, 3, 0
60396, 39.69, 1.94, -4.88, -19.56, -0.81, 2.25, -0.97, -0.46, 8.55, 0, 3, 3, 3, 0
60536, 39.69, 1.81, -4.38, 13.88, 0.19, -1.69, -0.62, 2.46, 11.36, 0, 3, 3, 3, 0
60678, 39.63, 1.88, -4.50, -5.44, -1.25, 0.44, -0.52, -0.49, 8.59, 0, 3, 3, 3, 0
60819, 39.56, 1.69, -4.19, -11.63, 0.63, 1.37, -0.78, 1.92, 10.21, 0, 3, 3, 3, 0
61096, 39.38, 1.81, -3.81, -15.56, -1.75, 2.81, -0.61, 0.00, 9.33, 0, 3, 3, 3, 0
61241, 39.25, 2.13, -3.88, 9.31, -0.31, 0.37, -0.21, 2.47, 11.69, 0, 3, 3, 3, 0
61381, 39.13, 2.25, -3.69, -15.25, -1.31, 2.25, -0.36, 1.05, 9.12, 0, 3, 3, 3, 0
61521, 39.00, 2.38, -3.38, -20.87, -2.81, 2.00, -0.50, -1.53, 8.01, 0, 3, 3, 3, 0
61659, 38.94, 2.38, -3.44, 27.81, 1.56, -1.81, -0.62, 2.42, 10.78, 0, 3, 3, 3, 0
61796, 38.81, 2.69, -3.31, -23.56, -6.44, 3.56, -1.68, 0.23, 8.71, 0, 3, 3, 3, 0
61935, 38.75, 3.06, -3.50, -21.56, -4.94, 1.94, -1.47, 1.96, 8.81, 0, 3, 3, 3, 0
62076, 38.63, 3.06, -3.94, -2.56, -0.12, 1.00, -0.62, 0.12, 9.10, 0, 3, 3, 3, 0
62215, 38.50, 3.25, -3.94, 11.75, -2.63, 0.12, -0.21, 2.12, 10.77, 0, 3, 3, 3, 0
62355, 38.38, 3.56, -4.13, -6.50, -1.75, 1.50, -0.76, -0.43, 8.92, 0, 3, 3, 3, 0
62495, 38.25, 3.56, -4.44, 11.25, 0.00, -0.37, -0.71, 1.85, 10.69, 0, 3, 3, 3, 0
62638, 38.25, 3.69, -4.25, -15.81, -1.44, 1.75, -0.26, 0.56, 9.65, 0, 3, 3, 3, 0
62778, 38.19, 3.81, -4.38, 13.63, 1.00, -0.44, -0.14, 0.55, 8.89, 0, 3, 3, 3, 0
62916, 38.13, 3.88, -4.31, -15.25, -1.88, 1.00, -0.66, 0.16, 8.49, 0, 3, 3, 3, 0
63057, 38.19, 3.94, -4.25, 2.50, 0.00, -0.19, -0.01, 0.83, 9.55, 0, 3, 3, 3, 0
63197, 38.19, 4.06, -4.19, 10.69, -0.12, -1.50, -0.25, 2.06, 11.01, 0, 3, 3, 3, 0
63336, 38.25, 4.25, -4.06, -15.13, -2.50, 1.44, -0.80, -0.52, 8.58, 0, 3, 3, 3, 0
63474, 38.31, 4.19, -3.69, -3.00, 0.63, -0.37, -0.64, 1.59, 9.48, 0, 3, 3, 3, 0
63656, 38.38, 4.13, -3.81, 8.50, 0.25, -1.00, -0.51, 0.30, 9.19, 0, 3, 3, 3, 0
63798, 38.44, 4.19, -3.63, -15.25, -2.06, 1.31, -0.47, 1.41, 9.88, 0, 3, 3, 3, 0
63940, 38.50, 4.31, -3.94, -9.44, -1.81, 0.75, -0.12, 0.90, 10.32, 0, 3, 3, 3, 0
64078, 38.44, 4.06, -4.19, -18.81, -0.88, 2.69, -1.01, -0.16, 8.37, 0, 3, 3, 2, 0
64219, 38.44, 4.13, -4.19, 10.31, 1.31, -0.06, -1.00, 1.89, 10.17, 0, 3, 3, 2, 0
64361, 38.38, 4.19, -4.25, 6.50, -0.19, 0.06, -0.57, 1.56, 10.34, 0, 3, 3, 2, 0
64502, 38.31, 4.19, -4.06, -7.69, -1.63, 0.63, -1.18, 1.58, 9.33, 0, 3, 3, 2, 0
64643, 38.25, 4.19, -4.06, 8.06, 0.69, -0.56, -0.51, 0.88, 9.29, 0, 3, 3, 2, 0
64785, 38.25, 4.06, -4.00, -7.56, -1.06, 0.69, 0.06, 0.11, 9.62, 0, 3, 3, 2, 0
64924, 38.19, 4.06, -4.13, -5.44, -0.88, 0.25, -0.36, -0.15, 9.78, 0, 3, 3, 2, 0
65067, 38.13, 3.94, -4.19, 7.13, 1.12, -0.56, -0.49, 0.64, 10.20, 0, 3, 3, 2, 0
65207, 38.13, 4.06, -4.00, -18.56, -2.63, 1.69, -0.50, 1.34, 9.47, 0, 3, 3, 2, 0
65348, 38.00, 4.31, -4.00, 20.56, 0.37, -0.81, -1.00, 2.62, 11.30, 0, 3, 3, 2, 0
65486, 38.06, 4.06, -3.75, -16.69, -0.69, 1.19, -0.33, 0.43, 9.43, 0, 3, 3, 2, 0
65629, 38.06, 4.06, -3.56, 6.44, 0.94, -1.25, -0.09, 0.81, 9.73, 0, 3, 3, 2, 0
65771, 38.19, 3.94, -3.38, -1.94, 0.00, -1.19, -0.48, -0.40, 9.20, 0, 3, 3, 2, 0
65912, 38.31, 3.88, -3.06, -5.88, 0.12, -0.75, 0.02, 1.12, 10.74, 0, 3, 3, 2, 0
66053, 38.50, 3.69, -3.06, 16.19, 2.06, -2.25, -0.41, 1.13, 10.64, 0, 3, 3, 2, 0
66192, 38.69, 3.56, -3.06, -10.31, 0.44, -1.25, -0.78, -1.39, 8.52, 0, 3, 3, 2, 0
66369, 39.06, 3.63, -2.88, 1.81, -1.75, -2.06, -0.36, 0.41, 9.09, 0, 3, 3, 2, 0
66507, 39.31, 3.81, -3.06, 14.44, 0.25, -3.06, -0.20, 0.02, 9.79, 0, 3, 3, 2, 0
66649, 39.69, 3.94, -2.94, -4.56, -1.19, -2.63, -0.37, 0.77, 9.66, 0, 3, 3, 2, 0
66788, 40.06, 3.81, -3.19, 10.56, 1.37, -3.69, -0.33, 0.26, 10.62, 0, 3, 3, 2, 0
66929, 40.44, 3.75, -3.13, -2.00, -1.37, -2.63, -0.25, 1.00, 10.40, 0, 3, 3, 2, 0
67070, 40.88, 3.94, -3.38, 10.25, 0.00, -3.50, -0.11, -0.64, 10.01, 0, 3, 3, 2, 0
67211, 41.19, 3.88, -3.25, -11.94, -0.56, -1.37, -0.34, 1.28, 10.64, 0, 3, 3, 2, 0
67350, 41.63, 3.81, -3.63, 13.38, 1.00, -4.44, -0.12, 1.63, 10.90, 0, 3, 3, 2, 0
67492, 42.00, 3.81, -3.56, -15.31, -1.12, -1.37, -0.09, -1.10, 8.04, 0, 3, 3, 2, 0
67634, 42.38, 3.75, -4.13, 23.94, 1.25, -4.94, -0.17, 0.00, 10.50, 0, 3, 3, 2, 0
67775, 42.75, 3.69, -4.13, -16.75, -0.31, -0.44, -0.09, 0.58, 9.48, 0, 3, 3, 2, 0
67915, 43.13, 3.81, -4.63, 4.31, -0.31, -3.00, -0.30, -0.61, 8.81, 0, 3, 3, 2, 0
68055, 43.44, 3.31, -4.63, 1.44, 0.50, -2.31, 0.00, 2.16, 11.13, 0, 3, 3, 2, 0
68195, 43.69, 3.31, -4.94, -10.38, -1.12, 0.37, -0.43, -0.08, 8.61, 0, 3, 3, 2, 0
68338, 43.88, 3.19, -5.31, 16.56, 0.19, -2.38, -0.23, 0.53, 9.51, 0, 3, 3, 2, 0
68480, 44.00, 3.00, -5.44, 4.00, -0.75, -1.63, -0.61, 2.45, 10.87, 0, 3, 3, 2, 0
68620, 44.13, 3.06, -5.56, -2.00, -1.25, -1.06, -0.18, 1.09, 9.86, 0, 3, 3, 2, 0
68757, 44.13, 2.94, -5.56, -9.94, 0.19, 1.19, -0.23, 0.61, 8.77, 0, 3, 3, 2, 0
68952, 44.13, 2.69, -5.88, -6.19, -1.31, 0.25, -0.38, 0.69, 9.84, 0, 3, 3, 2, 0
69093, 44.06, 2.56, -5.88, 3.19, 1.12, 0.37, -0.90, 0.92, 9.02, 0, 3, 3, 2, 0
69234, 44.00, 2.63, -5.88, 5.44, 0.50, 0.69, -0.62, 1.61, 9.84, 0, 3, 3, 2, 0
69376, 43.88, 2.19, -5.88, -6.56, -0.69, 0.88, -1.10, 1.59, 10.34, 0, 3, 3, 2, 0
69514, 43.75, 2.19, -5.88, 1.50, 1.88, 1.37, -0.70, 0.14, 8.58, 0, 3, 3, 2, 0
69652, 43.63, 2.13, -5.69, 1.88, 0.12, 1.19, -0.74, 1.55, 9.68, 0, 3, 3, 2, 0
69790, 43.38, 2.19, -5.63, -7.88, -0.37, 2.19, -0.64, 0.45, 9.03, 0, 3, 3, 2, 0
69931, 43.13, 2.19, -5.63, 3.13, -0.56, 1.50, -0.33, 1.60, 10.08, 0, 3, 3, 2, 0
70069, 42.88, 2.19, -5.63, -5.06, 0.12, 2.19, -1.11, 0.68, 8.52, 0, 3, 3, 2, 0
70211, 42.56, 2.13, -5.75, 5.25, 1.00, 1.06, -1.06, 1.32, 10.17, 0, 3, 3, 2, 0
70352, 42.25, 2.06, -5.81, -1.63, 0.56, 2.81, -0.68, -0.05, 8.49, 0, 3, 3, 2, 0
70494, 41.94, 2.06, -5.81, -3.94, 0.94, 2.38, -1.02, 1.23, 9.15, 0, 3, 3, 2, 0
70634, 41.69, 1.75, -5.94, 1.25, 2.06, 2.75, -0.84, 0.15, 8.49, 0, 3, 3, 2, 0
70772, 41.38, 1.69, -5.94, -6.44, 1.94, 2.75, -0.75, 1.21, 9.48, 0, 3, 3, 2, 0
70910, 41.06, 1.63, -5.81, 3.00, -0.94, 1.50, -1.54, 2.44, 10.00, 0, 3, 3, 2, 0
71054, 40.81, 1.75, -5.63, -2.00, -0.50, 2.19, -0.77, 1.26, 10.03, 0, 3, 3, 2, 0
71194, 40.50, 1.81, -5.63, 1.44, -0.63, 1.88, -1.19, 0.81, 9.86, 0, 3, 3, 2, 0
71333, 40.31, 1.81, -5.56, 4.88, 0.75, 0.94, -1.11, 2.10, 10.28, 0, 3, 3, 2, 0
71472, 40.13, 1.69, -5.44, -1.25, 1.12, 1.50, -1.28, 0.79, 9.25, 0, 3, 3, 2, 0
71651, 39.88, 1.56, -5.44, 11.25, 1.06, 0.56, -1.46, 0.84, 9.44, 0, 3, 3, 2, 0
71792, 39.75, 1.56, -5.31, 7.25, 0.69, 0.63, -1.73, -0.01, 8.47, 0, 3, 3, 2, 0
71930, 39.56, 1.50, -5.19, 1.81, 0.63, 0.94, -2.28, 1.69, 10.31, 0, 3, 3, 2, 0
72073, 39.44, 1.44, -5.06, -0.37, 0.69, 1.44, -3.05, 1.99, 8.69, 0, 3, 3, 2, 0
72215, 39.31, 1.44, -5.00, -7.63, 0.75, 1.44, -2.23, 0.75, 9.43, 0, 3, 3, 2, 0
72356, 39.25, 1.25, -4.88, 4.38, 1.31, 0.00, -3.60, 1.04, 8.39, 0, 3, 3, 2, 0
72497, 39.13, 1.25, -4.50, -12.50, -1.19, 2.44, -2.92, 0.66, 9.27, 0, 3, 3, 2, 0
72635, 39.06, 1.31, -4.50, -6.56, -0.12, 1.25, -3.58, 0.82, 10.04, 0, 3, 3, 2, 0
72774, 39.00, 1.31, -4.56, 7.44, 0.06, -0.19, -3.18, 2.35, 11.58, 0, 3, 3, 2, 0
72920, 38.94, 1.25, -4.38, 11.56, -0.88, -1.69, -2.32, 1.75, 11.09, 0, 3, 3, 2, 0
73061, 38.88, 1.31, -4.25, -11.13, 0.25, 1.63, -2.02, 2.31, 11.10, 0, 3, 3, 2, 0
73201, 38.88, 1.37, -4.19, 0.31, -1.37, 1.06, -1.82, 0.16, 8.44, 0, 3, 3, 2, 0
73339, 38.81, 1.56, -4.19, -0.69, -1.56, 0.00, -1.12, 1.10, 9.88, 0, 3, 3, 2, 0
73479, 38.81, 1.63, -4.13, -7.31, -1.00, 0.19, -0.20, 0.75, 9.92, 0, 3, 3, 2, 0
73617, 38.75, 1.75, -4.19, 10.31, 0.37, 0.12, -0.52, -0.42, 8.57, 0, 3, 3, 2, 0
73759, 38.69, 1.81, -4.06, 4.75, -0.69, -0.75, -1.30, 2.05, 10.50, 0, 3, 3, 2, 0
73897, 38.69, 1.75, -3.75, 8.19, -0.25, -0.44, 0.11, -0.65, 7.88, 0, 3, 3, 2, 0
74037, 38.63, 1.75, -3.88, -1.69, 0.94, 1.06, -0.76, -0.68, 8.16, 0, 3, 3, 2, 0
74219, 38.56, 1.81, -3.75, -0.88, -0.06, 0.37, 0.31, 0.97, 9.58, 0, 3, 3, 2, 0
74359, 38.56, 1.81, -3.75, 3.25, -0.44, -0.19, 0.18, 2.03, 10.89, 0, 3, 3, 2, 0
74498, 38.50, 1.81, -3.69, -2.50, -0.12, 0.75, 0.11, 0.64, 9.49, 0, 3, 3, 2, 0
74636, 38.50, 1.88, -3.69, -1.50, -0.44, 0.37, 0.85, 0.47, 9.60, 0, 3, 3, 2, 0
74780, 38.44, 2.13, -3.75, 4.56, -0.81, 0.56, 0.93, 1.65, 10.56, 0, 3, 3, 2, 0
74923, 38.38, 2.69, -3.88, -1.25, -0.81, 0.56, 1.65, 1.10, 10.16, 0, 3, 3, 2, 0
75064, 38.31, 3.25, -4.06, 4.56, 0.00, 0.44, 1.93, 1.56, 10.51, 0, 3, 3, 2, 0
75202, 38.25, 3.31, -4.13, -3.75, -0.81, 1.00, 1.28, 0.33, 8.69, 0, 3, 3, 2, 0
75340, 38.13, 3.19, -4.19, 1.88, 0.19, 0.69, 1.39, 1.31, 10.47, 0, 3, 3, 2, 0
75480, 38.06, 3.13, -4.13, -2.19, 1.00, 1.00, 1.36, 0.85, 9.39, 0, 3, 3, 2, 0
75620, 38.00, 3.13, -3.94, -3.81, 0.44, 1.12, 1.43, 0.54, 9.66, 0, 3, 3, 2, 0
75754, 37.81, 3.31, -3.88, 2.00, -0.88, 1.00, 1.98, 1.05, 10.41, 0, 3, 3, 2, 0
75891, 37.75, 3.38, -3.88, -1.44, -0.19, 1.19, 1.90, 0.74, 9.68, 0, 3, 3, 2, 0
76029, 37.56, 3.38, -4.13, 6.06, 0.44, 1.44, 2.14, 1.12, 9.91, 0, 3, 3, 2, 0
76165, 37.31, 4.00, -4.56, 3.63, 0.06, 1.31, 1.99, 1.32, 9.84, 0, 3, 3, 2, 0
76301, 37.19, 3.88, -4.63, -2.25, 1.63, 0.19, 1.52, 1.40, 9.76, 0, 3, 3, 2, 0
76435, 37.13, 3.44, -4.63, -3.50, 4.94, 1.69, 1.95, -0.07, 9.60, 0, 3, 3, 2, 0
76598, 37.00, 2.94, -4.38, -14.31, 2.38, 1.19, 1.59, -1.19, 7.75, 0, 3, 3, 2, 0
76778, 36.81, 3.44, -4.50, 4.19, -5.19, 1.63, 1.80, 1.35, 9.62, 0, 3, 3, 2, 0
76937, 36.69, 4.31, -4.81, -4.25, -4.56, 1.12, 2.03, 0.38, 9.41, 0, 3, 3, 2, 0
77078, 36.63, 4.38, -4.75, -6.56, 4.69, 1.31, 2.72, 0.74, 9.96, 0, 3, 3, 2, 0
77218, 36.63, 3.88, -4.50, 3.38, 4.00, 0.25, 1.79, -0.30, 8.40, 0, 3, 3, 2, 0
77361, 36.56, 3.31, -4.50, -11.19, 1.81, 0.75, 1.86, 1.25, 8.74, 0, 3, 3, 2, 0
77504, 36.56, 2.81, -4.63, -7.06, 5.31, 0.50, 0.77, 0.78, 9.41, 0, 3, 3, 2, 0
77646, 36.50, 2.00, -4.69, 7.44, 6.19, -0.81, -0.68, 0.77, 9.38, 0, 3, 3, 2, 0
77788, 36.56, 1.37, -4.94, 5.44, 3.63, -0.94, -1.25, 2.24, 9.35, 0, 3, 3, 2, 0
77931, 36.69, 1.50, -4.88, -5.50, -3.75, 0.75, -0.58, -0.05, 8.98, 0, 3, 3, 2, 0
78071, 36.75, 2.56, -4.44, 4.94, -9.38, -0.81, -0.09, 1.35, 10.72, 0, 3, 3, 2, 0
78212, 36.81, 3.81, -4.00, -15.19, -5.00, 1.06, 0.10, -1.28, 9.79, 0, 3, 3, 2, 0
78358, 37.00, 3.88, -4.00, -17.31, -0.19, -0.37, 0.94, 0.34, 9.05, 0, 3, 3, 2, 0
78499, 37.19, 3.88, -3.44, 6.25, 0.94, -1.06, 0.51, 0.84, 8.61, 0, 3, 3, 2, 0
78641, 37.25, 4.00, -3.56, 7.19, 0.44, -1.19, 0.51, 1.61, 11.25, 0, 3, 3, 2, 0
78781, 37.38, 4.00, -3.63, 5.56, -0.25, -1.44, 0.85, 1.35, 9.86, 0, 3, 3, 2, 0
78922, 37.56, 4.06, -3.81, 7.56, -0.19, -1.37, 0.85, 1.51, 10.79, 0, 3, 3, 2, 0
79064, 37.69, 4.00, -4.00, 8.56, 1.56, -0.94, 0.41, 1.26, 10.12, 0, 3, 3, 2, 0
79205, 37.75, 3.81, -4.25, -4.31, 3.38, 0.50, 0.46, -0.08, 8.04, 0, 3, 3, 2, 0
79351, 37.81, 3.50, -4.56, 5.44, 2.56, -1.00, 0.62, 0.63, 8.78, 0, 3, 3, 2, 0
79528, 37.81, 3.19, -4.44, -5.56, 1.88, 0.69, 0.20, 0.55, 8.70, 0, 3, 3, 2, 0
79670, 37.88, 3.13, -4.25, -2.31, -0.19, 0.06, -0.47, 0.07, 8.61, 0, 3, 3, 2, 0
79811, 37.94, 3.13, -4.00, -2.19, -0.69, -1.19, -0.66, -0.11, 9.49, 0, 3, 3, 2, 0
79954, 38.00, 3.00, -3.81, 0.56, -0.19, -0.63, -0.98, 0.87, 9.78, 0, 3, 3, 2, 0
80098, 38.00, 3.00, -3.69, -5.63, -0.12, -0.25, -1.55, -0.35, 8.70, 0, 3, 3, 2, 0
80242, 38.00, 3.13, -3.75, 0.25, -0.94, 0.06, -1.01, 0.81, 9.46, 0, 3, 3, 2, 0
80382, 38.06, 3.19, -3.75, 10.00, 0.63, -0.88, -0.91, 2.22, 10.38, 0, 3, 3, 2, 0
80525, 38.06, 3.13, -3.63, -0.25, 0.81, 0.12, -0.54, 1.45, 11.06, 0, 3, 3, 2, 0
80666, 38.13, 3.06, -3.56, -0.56, -1.25, -0.81, -0.86, 0.94, 10.77, 0, 3, 3, 2, 0
80808, 38.19, 3.19, -3.38, -6.88, -1.37, 0.12, -0.88, 0.75, 9.94, 0, 3, 3, 2, 0
80950, 38.19, 3.13, -3.38, -9.63, -0.44, 0.19, -0.87, 1.26, 11.10, 0, 3, 3, 2, 0
81093, 38.25, 3.00, -3.13, 11.94, 0.19, -1.19, -0.96, 1.52, 9.92, 0, 3, 3, 2, 0
81233, 38.19, 2.81, -3.25, -7.00, -1.50, 0.56, -0.69, -0.13, 9.04, 0, 3, 3, 2, 0
81378, 38.25, 3.00, -3.31, -1.25, 0.63, 0.31, -1.23, -0.35, 8.33, 0, 3, 3, 2, 0
