Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
45369,85.56,-2.44,-1.25,-0.88,0.06,0.06,-0.47,0.19,9.4,3,3,3,3,0
45408,85.56,-2.44,-1.25,-0.12,-0.06,0.06,-0.5,0.33,9.57,3,3,3,3,0
45445,85.56,-2.44,-1.25,-0.12,0.31,0,-0.5,0.37,9.53,3,3,3,3,0
45481,85.56,-2.44,-1.25,-0.5,0.12,0,-0.45,0.39,9.66,3,3,3,3,0
45521,85.56,-2.44,-1.25,0.63,0.25,-0.12,-0.46,0.37,9.65,3,3,3,3,0
45559,85.56,-2.44,-1.25,0.44,0,0,-0.42,0.36,9.59,3,3,3,3,0
45598,85.56,-2.44,-1.25,0.44,0,0,-0.52,0.29,9.52,3,3,3,3,0
45634,85.56,-2.44,-1.25,-2.13,-0.25,0.12,-0.62,0.54,9.61,3,3,3,3,0
45671,85.56,-2.44,-1.25,1,0.19,-0.06,-0.41,0.37,9.52,3,3,3,3,0
45710,85.56,-2.44,-1.31,0.19,0.44,0,-0.45,0.33,9.54,3,3,3,3,0
45748,85.56,-2.44,-1.31,0.12,-0.37,-0.12,-0.44,0.36,9.65,3,3,3,3,0
45787,85.56,-2.5,-1.31,-1.44,0.25,0.25,-0.62,0.13,9.2,3,3,3,3,0
45824,85.56,-2.5,-1.31,-0.44,-0.19,-0.06,-0.52,0.26,9.41,3,3,3,3,0
45861,85.56,-2.5,-1.31,-0.19,0.12,0.06,-0.42,0.34,9.6,3,3,3,3,0
45899,85.56,-2.5,-1.31,-1.12,-0.12,0.12,-0.39,0.23,9.39,3,3,3,3,0
45936,85.56,-2.5,-1.31,0.63,0.31,0,-0.51,0.37,9.63,3,3,3,3,0
46017,85.56,-2.5,-1.31,-1.19,0.19,0.19,-0.47,0.33,9.42,3,3,3,3,0
46056,85.56,-2.5,-1.31,0.31,-0.19,-0.06,-0.45,0.31,9.51,3,3,3,3,0
46094,85.56,-2.5,-1.31,-0.25,-0.19,0.06,-0.49,0.3,9.56,3,3,3,3,0
46130,85.56,-2.5,-1.37,0.31,0.19,-0.06,-0.45,0.39,9.64,3,3,3,3,0
46167,85.56,-2.5,-1.37,-0.75,0.06,0,-0.44,0.3,9.46,3,3,3,3,0
46203,85.56,-2.5,-1.37,-0.19,-0.19,0.06,-0.51,0.31,9.45,3,3,3,3,0
46243,85.56,-2.56,-1.37,0.19,0.12,0.06,-0.45,0.33,9.54,3,3,3,3,0
46279,85.56,-2.56,-1.37,-0.25,0,0.06,-0.4,0.18,9.49,3,3,3,3,0
46315,85.56,-2.56,-1.37,2.44,0.12,-0.06,-0.49,0.4,9.53,3,3,3,3,0
46350,85.56,-2.56,-1.37,-1.44,0.75,0.12,-0.42,0.28,9.47,3,3,3,3,0
46385,85.56,-2.56,-1.37,-0.75,0.25,-0.06,-0.57,0.03,9.11,3,3,3,3,0
46418,85.56,-2.56,-1.37,1.69,0.19,-0.19,-0.46,0.36,9.44,3,3,3,3,0
46454,85.56,-2.56,-1.44,-0.19,0.37,-0.12,-0.44,0.33,9.59,3,3,3,3,0
46487,85.56,-2.56,-1.44,-0.63,0,0.12,-0.51,0.23,9.5,3,3,3,3,0
46547,85.56,-2.56,-1.44,-2.5,0.63,0.31,-0.57,0.05,8.94,3,3,3,3,0
46584,85.56,-2.63,-1.44,-2.94,1.12,0.37,-0.71,0.1,9.01,3,3,3,3,0
46680,85.56,-2.63,-1.44,-0.81,1.88,0.06,-0.56,0.44,9.44,3,3,3,3,0
46716,85.56,-2.63,-1.37,0,-2.19,0,-0.43,0.29,9.74,3,3,3,3,0
46754,85.56,-2.56,-1.37,1.37,-0.56,-0.19,-0.29,0.54,9.96,3,3,3,3,0
46790,85.56,-2.63,-1.44,0.06,1.19,-0.06,-0.43,0.23,9.51,3,3,3,3,0
46829,85.56,-2.63,-1.44,-0.75,-1.19,0.12,-0.53,0.27,9.46,3,3,3,3,0
46867,85.56,-2.56,-1.44,-0.44,-1.25,0.19,-0.47,0.27,9.4,3,3,3,3,0
46905,85.56,-2.63,-1.44,-0.25,1.81,-0.12,-0.52,0.31,9.37,3,3,3,3,0
46942,85.56,-2.63,-1.44,-0.19,-0.31,0.06,-0.55,0.34,9.46,3,3,3,3,0
46979,85.56,-2.63,-1.44,0.88,-0.44,0,-0.38,0.37,9.69,3,3,3,3,0
47017,85.56,-2.63,-1.44,1.88,0.81,-0.25,-0.39,0.54,9.84,3,3,3,3,0
47057,85.56,-2.63,-1.44,-0.19,0,0.19,-0.52,0.26,9.33,3,3,3,3,0
47093,85.56,-2.63,-1.44,-1.37,-0.56,0.19,-0.47,0.17,9.3,3,3,3,3,0
47130,85.56,-2.63,-1.44,0.06,0.88,-0.06,-0.5,0.33,9.44,3,3,3,3,0
47168,85.56,-2.63,-1.44,-0.81,0.06,0.19,-0.44,0.38,9.65,3,3,3,3,0
47207,85.56,-2.88,-1.5,5.38,20.31,0.19,0.47,0.89,10.35,3,3,3,3,0
47243,85.44,-3.94,-1.44,-19.19,-24.44,-0.94,-1.65,4.93,14.74,3,3,3,3,0
47330,84.19,-4.25,-1.81,-10.5,1.88,44.19,-1.88,0.31,9.14,3,3,3,3,0
47369,82.44,-3.81,-1.69,-12.38,-13.38,32.25,-0.41,-1.01,8.44,3,3,3,3,0
47407,82.19,-3.44,-1.69,14.19,-7.94,-12.88,-0.84,1.48,12.43,3,3,3,3,0
47443,82.87,-3.13,-1.56,-16.37,-11.94,-8.31,-0.05,-1.36,7.69,3,3,3,3,0
47481,82.81,-2.5,-1.37,-11.06,-28.5,6.75,1.04,0.19,9.1,3,3,3,3,0
47519,81.5,-0.63,-1,-22.44,-59.69,50.56,-0.66,-0.73,7.4,3,3,3,3,0
47559,79.81,1.69,-0.06,-15.13,-54.31,44.88,-0.38,1.69,10.46,3,3,3,3,0
47598,79.25,2.44,1.19,-84.25,2.44,0.5,-0.78,2.18,10.83,3,3,3,3,0
47634,79.94,2.13,4.69,-81.94,-0.5,-19.62,1.01,-2.36,6.56,3,3,3,3,0
47672,80.37,2.44,6.13,-23.94,-9.56,-18,1.8,0.18,11.5,3,3,3,3,0
47711,81.44,2.5,7.44,-62.06,2.69,-31.81,0.91,-2.09,8.58,3,3,3,3,0
47747,82.19,3,10.19,-58.44,-25.06,-7.81,1.54,-5.6,6.48,3,3,3,3,0
47783,81.56,4.06,9.94,33.5,-27.44,18.94,0.83,1.38,14.96,3,3,3,3,0
47823,81.06,4.06,10.06,-13.88,16.5,7.06,0.43,0.24,8.93,3,3,3,3,0
47861,80.81,3.81,10.69,-12.31,-6.75,34.38,-0.48,0.89,9.17,3,3,3,3,0
47897,79.81,3.88,10.75,-6.88,-12.13,13.06,-0.24,-2.59,7.76,3,3,3,3,0
47934,79.44,4.13,11.06,-8.56,2.94,17.12,0.78,-3.57,9.04,3,3,3,3,0
