Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
17047, 59.69, -6.75, -4.63, 2.50, -0.19, -0.75, -0.82, 0.56, 9.25, 0, 3, 3, 3, 0
17082, 59.69, -6.75, -4.56, -9.50, 0.19, 1.63, -0.93, -0.69, 7.71, 0, 3, 3, 3, 0
17116, 59.69, -6.75, -4.56, -6.50, -0.19, 0.63, -0.45, 0.01, 9.21, 0, 3, 3, 3, 0
17150, 59.69, -6.75, -4.63, -1.88, 0.37, 0.25, -0.94, -0.09, 8.92, 0, 3, 3, 3, 0
17188, 59.69, -6.75, -4.63, 1.56, -0.12, -0.63, -0.30, 0.75, 10.28, 0, 3, 3, 3, 0
17222, 59.69, -6.69, -4.69, 7.13, 0.37, -1.31, -0.54, 1.25, 10.58, 0, 3, 3, 3, 0
17258, 59.69, -6.69, -4.63, 0.63, 0.12, 0.06, -0.48, -0.04, 9.07, 0, 3, 3, 3, 0
17294, 59.69, -6.69, -4.63, 7.25, -0.37, -1.50, -0.31, 2.00, 11.36, 0, 3, 3, 3, 0
17329, 59.69, -6.69, -4.63, 10.56, -0.12, -1.44, -1.00, -0.15, 8.13, 0, 3, 3, 3, 0
17362, 59.69, -6.69, -4.56, -3.50, -0.25, 0.44, -0.41, 0.94, 9.61, 0, 3, 3, 3, 0
17399, 59.69, -6.69, -4.56, 4.63, 0.25, -0.37, -0.92, 1.13, 9.44, 0, 3, 3, 3, 0
17436, 59.69, -6.69, -4.56, -5.81, 0.44, 1.56, -1.09, -0.03, 7.59, 0, 3, 3, 3, 0
17515, 59.69, -6.69, -4.56, -8.94, 0.31, 1.88, -0.90, -0.21, 7.52, 0, 3, 3, 3, 0
17550, 59.69, -6.69, -4.50, 10.88, -0.44, -1.81, -1.19, 0.34, 8.62, 0, 3, 3, 3, 0
17586, 59.69, -6.69, -4.56, 2.38, 0.37, -0.06, -0.97, 0.82, 9.13, 0, 3, 3, 3, 0
17620, 59.69, -6.69, -4.56, -0.50, -0.12, -0.06, -0.20, 2.31, 11.52, 0, 3, 3, 3, 0
17660, 59.69, -6.69, -4.63, 6.50, -0.31, -1.50, -0.81, -0.18, 7.76, 0, 3, 3, 3, 0
17693, 59.69, -6.69, -4.50, -11.88, 0.31, 2.31, -0.34, 0.94, 9.95, 0, 3, 3, 3, 0
17726, 59.69, -6.69, -4.50, -9.31, 0.06, 1.06, -0.70, -0.28, 8.84, 0, 3, 3, 3, 0
17761, 59.69, -6.69, -4.56, 4.06, -0.31, -1.12, -1.01, -1.15, 7.07, 0, 3, 3, 3, 0
17795, 59.69, -6.69, -4.56, -3.88, 0.37, 0.94, -1.11, -0.38, 7.72, 0, 3, 3, 3, 0
17827, 59.69, -6.69, -4.50, -9.38, 0.12, 1.88, -0.62, 0.18, 8.55, 0, 3, 3, 3, 0
17862, 59.69, -6.69, -4.50, -4.13, -0.31, 0.75, -0.83, 1.59, 10.39, 0, 3, 3, 3, 0
17900, 59.75, -6.69, -4.69, -0.63, 0.25, 0.44, -1.05, -0.06, 7.65, 0, 3, 3, 3, 0
17934, 59.69, -6.69, -4.63, 4.25, 0.37, -0.37, -0.06, 2.21, 11.48, 0, 3, 3, 3, 0
17967, 59.69, -6.69, -4.56, -8.31, 0.56, 1.75, -0.90, 1.10, 9.98, 0, 3, 3, 3, 0
18002, 59.69, -6.69, -4.50, -10.38, 0.25, 1.94, -0.53, 0.20, 9.01, 0, 3, 3, 3, 0
18037, 59.69, -6.69, -4.63, 5.00, 0.31, -0.44, -0.27, 1.44, 11.25, 0, 3, 3, 3, 0
18071, 59.69, -6.69, -4.56, -8.50, 0.37, 1.44, -0.76, 0.83, 10.21, 0, 3, 3, 3, 0
18152, 59.69, -6.69, -4.50, -12.56, 0.31, 2.13, -0.21, 1.62, 10.81, 0, 3, 3, 3, 0
18187, 59.69, -6.69, -4.63, 7.69, -0.19, -1.25, -0.48, 1.47, 10.80, 0, 3, 3, 3, 0
18221, 59.69, -6.69, -4.56, -0.63, 0.56, 0.06, 0.02, 1.87, 11.59, 0, 3, 3, 3, 0
18254, 59.69, -6.69, -4.56, -0.31, -0.25, -0.44, -0.25, 0.82, 10.63, 0, 3, 3, 3, 0
18292, 59.69, -6.69, -4.63, 10.69, 0.06, -2.13, -0.37, 1.12, 9.93, 0, 3, 3, 3, 0
18325, 59.69, -6.69, -4.50, -11.06, 0.19, 1.44, -0.78, -0.79, 7.90, 0, 3, 3, 3, 0
18364, 59.69, -6.69, -4.56, -0.50, -0.12, -0.12, -0.52, 1.19, 10.78, 0, 3, 3, 3, 0
18400, 59.69, -6.69, -4.56, 1.63, 0.37, 0.00, -1.06, 0.34, 8.48, 0, 3, 3, 3, 0
18434, 59.69, -6.69, -4.50, -8.88, 0.31, 1.69, -0.11, 1.76, 11.29, 0, 3, 3, 3, 0
18467, 59.69, -6.69, -4.63, 12.13, -0.25, -1.88, -0.52, 2.32, 11.44, 0, 3, 3, 2, 0
18504, 59.69, -6.69, -4.56, 4.19, 0.06, -0.44, -0.16, 1.57, 11.23, 0, 3, 3, 2, 0
18538, 59.69, -6.69, -4.50, -1.88, -0.25, 0.19, -0.15, 1.41, 10.58, 0, 3, 3, 2, 0
18595, 59.69, -6.69, -4.50, -2.75, 0.00, 0.31, 0.03, 1.91, 11.62, 0, 3, 3, 2, 0
18629, 59.69, -6.69, -4.56, 2.88, 0.31, -0.25, -0.78, 1.62, 10.44, 0, 3, 3, 2, 0
18665, 59.69, -6.69, -4.50, -6.81, 0.37, 1.69, -0.51, 0.78, 9.34, 0, 3, 3, 2, 0
18700, 59.69, -6.69, -4.56, 11.63, -0.37, -1.94, 0.01, 2.01, 11.25, 0, 3, 3, 2, 0
18779, 59.69, -6.69, -4.56, 11.94, -0.06, -1.88, -0.16, 2.17, 11.65, 0, 3, 3, 2, 0
18816, 59.69, -6.69, -4.56, 1.75, 0.06, -0.06, -0.59, 1.27, 10.16, 0, 3, 3, 2, 0
18850, 59.69, -6.69, -4.50, 0.94, -0.25, -0.06, -0.75, -0.22, 8.48, 0, 3, 3, 2, 0
18887, 59.69, -6.69, -4.56, -4.25, 0.25, 1.37, -1.02, -0.33, 7.43, 0, 3, 3, 2, 0
18921, 59.63, -6.69, -4.44, -12.31, 0.25, 2.00, -0.99, -0.82, 7.42, 0, 3, 3, 2, 0
18957, 59.69, -6.69, -4.44, -7.44, 0.00, 0.94, -0.99, 1.03, 9.51, 0, 3, 3, 2, 0
18992, 59.69, -6.69, -4.50, 0.88, 0.56, -0.12, -0.57, 1.28, 10.72, 0, 3, 3, 2, 0
19025, 59.69, -6.69, -4.50, -5.50, 0.44, 1.00, -1.09, 0.18, 8.33, 0, 3, 3, 2, 0
19059, 59.69, -6.69, -4.56, 9.94, -0.06, -2.06, 0.00, 1.69, 11.19, 0, 3, 3, 2, 0
19098, 59.69, -6.69, -4.56, 9.88, 0.00, -1.63, -0.72, -0.28, 8.74, 0, 3, 3, 2, 0
19132, 59.69, -6.69, -4.44, -4.31, 0.00, 0.69, -0.82, 0.19, 8.16, 0, 3, 3, 2, 0
19168, 59.69, -6.69, -4.50, 3.88, -0.19, -0.69, -0.21, 1.18, 10.30, 0, 3, 3, 2, 0
19203, 59.69, -6.69, -4.44, -6.44, 0.50, 1.56, -1.23, 0.10, 8.15, 0, 3, 3, 2, 0
19236, 59.63, -6.69, -4.44, -12.31, 0.25, 2.13, -0.96, -0.83, 7.28, 0, 3, 3, 2, 0
19270, 59.69, -6.69, -4.50, 8.50, -0.12, -1.37, -0.31, 1.68, 11.24, 0, 3, 3, 2, 0
19309, 59.69, -6.69, -4.50, -0.88, 0.25, 0.12, 0.05, 1.72, 11.01, 0, 3, 3, 2, 0
19344, 59.69, -6.69, -4.44, -0.31, -0.37, -0.44, -0.31, 0.49, 10.07, 0, 3, 3, 2, 0
19422, 59.69, -6.69, -4.50, 6.31, -0.25, -1.37, -0.57, 1.49, 10.46, 0, 3, 3, 2, 0
19459, 59.69, -6.69, -4.50, 8.69, -0.06, -1.69, -1.24, -0.74, 7.80, 0, 3, 3, 2, 0
19491, 59.63, -6.69, -4.44, -9.13, -0.06, 1.06, -0.08, 1.19, 11.07, 0, 3, 3, 2, 0
19526, 59.69, -6.69, -4.44, 5.31, -0.06, -1.12, -0.35, 1.66, 11.17, 0, 3, 3, 2, 0
19561, 59.69, -6.69, -4.50, -6.00, 0.50, 1.00, -0.81, -0.68, 8.18, 0, 3, 3, 2, 0
19592, 59.63, -6.69, -4.38, -7.88, 0.19, 1.37, -0.01, 1.69, 11.15, 0, 3, 3, 2, 0
19623, 59.63, -6.69, -4.38, -3.44, -0.19, 0.44, -0.29, 0.80, 9.81, 0, 3, 3, 2, 0
19656, 59.69, -6.69, -4.44, 5.50, -0.37, -1.31, -0.12, 1.64, 11.36, 0, 3, 3, 2, 0
19687, 59.69, -6.69, -4.50, 9.25, 0.12, -1.88, -1.01, 0.53, 9.54, 0, 3, 3, 2, 0
19721, 59.69, -6.69, -4.44, 2.44, 0.44, -0.06, -1.01, -0.75, 7.55, 0, 3, 3, 2, 0
19762, 59.69, -6.69, -4.44, 5.44, -0.31, -1.31, -1.13, -0.33, 8.43, 0, 3, 3, 2, 0
19795, 59.63, -6.69, -4.25, -0.63, -0.19, -0.37, -0.87, -0.86, 7.44, 0, 3, 3, 2, 0
19829, 59.63, -6.69, -4.38, 11.06, 0.00, -2.31, -0.37, 0.98, 9.78, 0, 3, 3, 2, 0
19863, 59.63, -6.69, -4.38, -11.25, 0.31, 1.63, -1.06, 0.68, 9.15, 0, 3, 3, 2, 0
19898, 59.63, -6.69, -4.25, -1.12, -0.37, 0.12, -0.90, -0.08, 7.53, 0, 3, 3, 2, 0
19932, 59.63, -6.69, -4.31, 8.94, -0.19, -1.50, -0.59, 0.48, 9.34, 0, 3, 3, 2, 0
20012, 59.63, -6.69, -4.31, 12.50, -0.25, -2.06, -0.12, 1.09, 10.10, 0, 3, 3, 2, 0
20050, 59.63, -6.69, -4.25, -6.38, 0.12, 0.94, -1.06, 0.23, 8.20, 0, 3, 3, 2, 0
20084, 59.63, -6.69, -4.25, 9.69, 0.25, -1.31, -0.75, 1.98, 10.63, 0, 3, 3, 2, 0
20120, 59.63, -6.69, -4.25, -4.81, 0.37, 1.25, -0.54, 1.48, 10.89, 0, 3, 3, 2, 0
20155, 59.63, -6.69, -4.19, 9.75, -0.25, -1.69, -0.06, 2.18, 11.46, 0, 3, 3, 2, 0
20188, 59.63, -6.69, -4.31, 7.50, 0.12, -1.00, -0.14, 1.02, 10.85, 0, 3, 3, 2, 0
20224, 59.63, -6.69, -4.25, -4.06, 0.63, 0.88, -0.49, 0.26, 8.99, 0, 3, 3, 2, 0
20263, 59.63, -6.69, -4.25, 3.63, -0.25, -0.94, -0.82, -0.59, 8.23, 0, 3, 3, 2, 0
20297, 59.63, -6.69, -4.19, -12.31, 0.19, 2.06, -1.00, -1.13, 7.01, 0, 3, 3, 2, 0
20331, 59.63, -6.69, -4.19, -10.13, 0.12, 1.25, -1.02, -0.36, 7.93, 0, 3, 3, 2, 0
20366, 59.63, -6.69, -4.25, 3.81, 0.37, -0.75, -1.11, 0.18, 9.25, 0, 3, 3, 2, 0
20402, 59.63, -6.69, -4.25, -3.38, 0.56, 0.75, -0.70, 2.04, 10.79, 0, 3, 3, 2, 0
20434, 59.63, -6.69, -4.19, -9.31, -0.06, 1.75, -0.13, 2.12, 11.81, 0, 3, 3, 2, 0
20474, 59.69, -6.69, -4.31, 11.13, 0.06, -1.56, -0.12, 2.40, 11.61, 0, 3, 3, 2, 0
20508, 59.63, -6.69, -4.19, -2.31, -0.25, 0.25, -0.25, 1.38, 10.45, 0, 3, 3, 2, 0
