Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
19200,85.94,4.63,1.12,2.81,1.06,2,1.11,0.59,9.79,3,3,3,3,-10
19236,85.94,4.69,1,-0.56,0.69,-0.12,0.93,0.39,9.31,3,3,3,3,-10
19270,85.94,4.69,0.94,0.63,-0.37,-0.06,1.01,0.42,9.41,3,3,3,3,-10
19306,86,4.81,0.75,0.88,-0.44,0,1.13,0.45,9.73,3,3,3,3,-10
19340,86,4.81,0.75,-1.12,2.5,0,1.13,0.42,9.45,3,3,3,3,-10
19379,86,4.81,0.56,-0.25,2.63,0,1.05,0.51,9.54,3,3,3,3,-10
19412,86,4.75,0.37,-2.5,6.13,0.19,0.96,0.11,8.32,3,3,3,3,-10
19445,86,4.63,0.37,-0.25,2.44,-0.63,1.5,0.44,9.12,3,3,3,3,-10
19480,86,4.56,0.31,-0.75,1.56,-0.19,1.57,0.49,9.53,3,3,3,3,-10
19514,86,4.5,0.31,-0.94,1.44,0,1.73,0.37,9.34,3,3,3,3,-10
19548,86.06,5.06,0.12,-0.75,-0.69,0.5,1.81,0.3,9.35,3,3,3,3,-10
19601,86,5.56,0,-1.56,-1.19,0.75,1.23,0.29,9.1,3,3,3,3,-10
19636,86,5.63,0,-0.81,-1.94,0.06,1.24,0.41,9.31,3,3,3,3,-10
19671,86,5.81,-0.06,-0.37,0,-0.5,1.6,0.41,9.29,3,3,3,3,-10
19704,86,5.75,-0.06,0.56,1.88,-0.5,1.78,0.45,9.5,3,3,3,3,-10
19740,86,5.81,-0.19,0.19,2.81,-0.37,1.78,0.44,9.5,3,3,3,3,-10
19774,86,6.25,-0.44,-0.5,1.5,-0.5,1.51,0.44,9.17,3,3,3,3,-10
19811,86.06,6.25,-0.44,-1.12,-1.12,-0.12,1.38,0.32,8.99,3,3,3,3,-10
19847,86,6.38,-0.37,-0.75,-3.88,1.12,1.23,0.57,8.63,3,3,3,3,-10
19883,86,6.5,-0.44,1.69,-4.56,-0.06,1.53,0.45,10.25,3,3,3,3,-10
19944,86,6.44,-0.37,1.25,1.81,-0.44,1.58,0.28,9.38,3,3,1,3,-10
19980,86,6.38,-0.44,1.06,1.75,-1.06,1.53,0.46,9.62,3,3,1,3,-10
20014,86.06,6.31,-0.44,-1.25,-0.19,-1.5,1.36,0.22,8.96,3,3,1,3,-10
20047,86.12,6.38,-0.44,0.56,-4.06,-0.06,1.38,0.56,9.38,3,3,1,3,-10
20084,86.12,6.56,-0.44,-0.81,-4.13,0.06,1.63,0.46,9.53,3,3,1,3,-10
20120,86.12,6.75,-0.5,-0.06,-1.37,0.75,1.49,0.54,9.63,3,3,1,3,-10
20154,86.12,6.88,-0.69,-0.12,2.31,-0.19,1.56,0.48,9.3,3,3,1,3,-10
20190,86.12,6.88,-0.75,0.31,0.44,-0.25,1.49,0.3,9.2,3,3,1,3,-10
20225,86.12,6.94,-0.75,0.31,-1.5,-0.25,1.52,0.33,9.48,3,3,1,3,-10
20258,86.12,7.13,-0.81,-0.19,-2.69,0.12,1.47,0.33,9.18,3,3,1,3,-10
20295,86.12,7.25,-0.88,0.81,-1,-0.44,1.5,0.59,9.78,3,3,1,3,-10
20332,86.12,7.25,-0.88,0.12,0.88,-0.25,1.51,0.5,9.31,3,3,1,3,-10
20366,86.12,7.25,-0.88,0.06,1.88,-0.37,1.48,0.48,9.48,3,3,1,3,-10
20400,86.12,7.25,-0.94,0.56,1.12,-0.37,1.42,0.49,9.35,3,3,1,3,-10
20434,86.12,7.31,-1.06,-0.06,-0.06,-0.31,1.52,0.45,9.32,3,3,1,3,-10
20469,86.12,7.44,-1.12,-0.63,-0.88,-0.12,1.46,0.34,9.25,3,3,1,3,-10
20506,86.12,7.5,-1.19,0.19,-0.25,-0.31,1.53,0.49,9.55,3,3,1,3,-10
20542,86.12,7.63,-1.31,-0.44,0.94,-0.63,1.59,0.48,9.3,3,3,1,3,-10
20577,86.19,7.69,-1.37,0.19,0.37,-0.94,1.62,0.5,9.47,3,3,1,3,-10
20612,86.19,7.81,-1.44,-0.31,0,-0.56,1.63,0.45,9.2,3,3,1,3,-10
20646,86.19,7.94,-1.5,-1.19,-1.44,-0.25,1.67,0.42,9.19,3,3,1,3,-10
20682,86.25,8.13,-1.63,0.06,-1.44,-0.94,1.69,0.58,9.59,3,3,1,3,-10
20717,86.25,8.25,-1.69,-0.75,0.25,-0.44,1.78,0.34,9.2,3,3,1,3,-10
20752,86.25,8.38,-1.69,0.37,-0.06,-0.37,1.8,0.47,9.46,3,3,1,3,-10
20815,86.25,8.69,-1.81,0.25,0.12,-0.69,1.92,0.41,9.14,3,3,1,3,-10
20848,86.25,8.88,-1.88,0.37,-0.19,-0.25,2,0.42,9.36,3,3,1,3,-10
20883,86.25,9.13,-1.94,0.12,0.19,-0.31,2.15,0.52,9.34,3,3,1,3,-10
20917,86.69,9.38,-2,0.06,0.5,-0.81,2.22,0.51,9.31,3,3,1,3,-10
20950,86.69,9.69,-2.13,0.5,0.12,-0.81,2.22,0.48,9.24,3,3,1,3,-10
20987,87.06,9.88,-2.13,0.56,0.25,-0.44,2.51,0.38,9.2,3,3,1,3,-10
21022,87.31,10.31,-2.19,-0.25,-0.69,0.06,2.41,0.33,9.14,3,3,1,3,-10
21057,87.25,10.63,-2.25,0.06,-0.5,0.63,2.47,0.53,9.27,3,3,1,3,-10
21091,87.31,11,-2.31,-1.44,-0.25,1,2.7,0.37,9.07,3,3,1,3,-10
21128,87.44,11.13,-2.38,-0.5,-0.37,0.56,2.49,0.54,9.18,3,3,1,3,-10
21163,87.5,11.44,-2.38,0.12,-0.25,-0.19,2.61,0.53,9.32,3,3,1,3,-10
21199,87.5,11.69,-2.44,-0.06,-0.5,-0.12,2.64,0.44,9.19,3,3,1,3,-10
21235,87.5,12.06,-2.5,0.25,-0.31,-0.44,2.69,0.59,9.25,3,3,1,3,-10
21270,87.56,12.38,-2.56,0.5,-0.94,-0.69,2.75,0.57,9.43,3,3,1,3,-10
21304,87.56,12.63,-2.63,-0.5,0.19,-0.5,2.66,0.43,9.09,3,3,1,3,-10
21340,87.62,12.75,-2.63,0.56,-0.63,-0.5,2.76,0.49,9.28,3,3,1,3,-10
21376,87.81,12.88,-2.63,-0.37,-0.63,-0.56,2.72,0.38,9.13,3,3,1,3,-10
21412,87.87,13.13,-2.63,0.69,-0.88,-0.37,2.74,0.42,9.2,3,3,1,3,-10
21449,87.81,13.31,-2.63,0.06,-0.56,-0.5,2.76,0.47,9.16,3,3,1,3,-10
21483,87.94,13.5,-2.63,0.06,-0.44,-0.94,2.74,0.3,9.09,3,3,1,3,-10
21520,88,13.63,-2.63,0.37,0,-0.75,2.72,0.48,9.24,3,3,1,3,-10
21554,88,13.81,-2.63,0.44,0.19,-0.81,2.75,0.53,9.1,3,3,1,3,-10
21590,88.19,13.94,-2.69,0.31,-0.06,-1,2.73,0.54,9.15,3,3,1,3,-10
21650,88.31,14.13,-2.75,0.81,-0.81,-0.81,2.69,0.57,9.37,3,3,1,3,-10
21712,88.56,14.19,-2.75,-0.31,0.12,-0.06,2.6,0.44,9.27,3,3,1,3,-10
21749,88.56,14.19,-2.75,-0.12,-0.25,-0.19,2.63,0.44,9.1,3,3,1,3,-10
21783,88.62,14.25,-2.75,0.56,-1.19,-0.44,2.49,0.48,9.2,3,3,1,3,-10
21821,88.75,14.31,-2.75,-0.06,-1.25,-0.31,2.51,0.54,9.44,3,3,1,3,-10
21855,88.81,14.31,-2.75,-0.81,-0.5,-0.75,2.42,0.62,9.33,3,3,1,3,-10
21892,88.94,14.38,-2.69,-1.69,-1.19,-1,2.35,0.55,9.08,3,3,1,3,-10
21932,89,14.44,-2.69,-1.12,-1.94,-0.94,2.34,0.55,9.12,3,3,1,3,-10
21965,89,14.44,-2.75,1.81,-0.37,-1.56,2.47,0.56,9.61,3,3,1,3,-10
22002,89.06,14.44,-2.69,-1.19,1.69,-0.31,2.35,0.33,9.43,3,3,1,3,-10
22037,89.06,14.38,-2.69,-0.81,2.38,-0.31,2.35,0.1,9.35,3,3,1,3,-10
22073,89.06,14.31,-2.69,-0.37,1.19,0,2.22,0.1,9.17,3,3,1,3,-10
22107,89.06,14.25,-2.69,-0.31,0.37,-0.81,2.24,0.23,9.18,3,3,1,3,-10
22145,89.12,14.25,-2.69,1.5,0.31,-1.81,2.28,0.57,9.44,3,3,1,3,-10
22182,89.19,14.25,-2.75,0.44,1.25,-1.88,2.24,0.57,9.29,3,3,1,3,-10
22216,89.25,14.19,-2.81,1.94,1.5,-2.06,2.47,0.79,9.44,3,3,1,3,-10
22253,89.25,14.13,-2.81,0.56,0.81,-1.19,2.34,0.6,9.01,3,3,1,3,-10
22288,89.31,14.13,-2.81,-1.12,-0.06,-0.56,2.38,0.44,8.95,3,3,1,3,-10
22324,89.31,14.13,-2.81,0.31,-0.5,-0.75,2.53,0.39,9.12,3,3,1,3,-10
22363,89.37,14.19,-2.81,0.37,-0.56,-1.19,2.59,0.37,9.43,3,3,1,3,-10
22396,89.37,14.13,-2.88,0.5,1,-1.37,2.38,0.39,9.37,3,3,1,3,-10
22433,89.44,14.13,-2.88,0.56,0.69,-1.44,2.57,0.33,9.18,3,3,1,3,-10
22467,89.5,14.13,-2.88,-0.31,0.94,-0.69,2.42,0.36,9.02,3,3,1,3,-10
22504,89.5,14.13,-2.88,-0.25,0.37,-0.69,2.41,0.41,9.16,3,3,1,3,-10
22539,89.5,14.13,-2.88,-0.25,1.25,-0.88,2.56,0.6,9.46,3,3,1,3,-10
22605,89.62,14.06,-2.88,-1.06,-0.37,-1.56,2.4,0.71,9.52,3,3,1,3,-10
22638,89.69,14.06,-2.88,-0.81,0.12,-1.5,2.43,0.62,9.09,3,3,1,3,-10
22671,89.75,14.13,-2.94,1.44,-1.81,-1.88,2.4,0.83,9.51,3,3,1,3,-10
22707,89.81,14.19,-3,-0.94,-1.37,-1.37,2.6,0.36,9.74,3,3,1,3,-10
22739,89.81,14.13,-2.94,-0.19,0.37,-0.88,2.6,0.27,9.31,3,3,1,3,-10
22775,89.81,14.19,-2.94,-0.81,-0.69,-0.19,2.49,0.12,9.21,3,3,1,3,-10
22811,89.81,14.25,-2.88,-1,-2,0.37,2.56,0.08,9.08,3,3,1,3,-10
22847,89.81,14.38,-2.81,-0.25,-1.63,-0.12,2.53,0.4,9,3,3,1,3,-10
22881,89.87,14.44,-2.75,0.12,-0.88,-1.5,2.57,0.37,8.97,3,3,1,3,-10
22915,89.94,14.5,-2.81,1.44,-1,-2.13,2.55,0.49,9.18,3,3,1,3,-10
22948,89.94,14.5,-2.88,1,0,-1.88,2.57,0.64,9.46,3,3,1,3,-10
22984,90,14.5,-2.94,0.44,-0.5,-1.5,2.54,0.62,9.31,3,3,1,3,-10
23021,90.06,14.56,-2.94,-0.31,-1.69,-0.81,2.47,0.42,8.92,3,3,1,3,-10
23058,90.06,14.63,-2.94,-0.06,-2,-0.75,2.63,0.37,9.08,3,3,1,3,-10
23093,90.12,14.69,-2.94,-0.12,-0.31,-1.06,2.47,0.45,9.14,3,3,1,3,-10
23127,90.19,14.69,-2.94,0.69,-0.06,-1.5,2.51,0.46,9.2,3,3,1,3,-10
23160,90.25,14.69,-3,0.19,-0.69,-1.69,2.43,0.43,9.07,3,3,1,3,-10
23197,90.25,14.75,-3,0.25,-2.25,-0.94,2.31,0.51,9.1,3,3,1,3,-10
23232,90.31,14.88,-3,-0.5,-3.06,-0.63,2.59,0.63,9.42,3,3,1,3,-10
23269,90.31,14.88,-3,-1.56,-1.94,-0.81,2.4,0.68,9.52,3,3,1,3,-10
23306,90.37,14.94,-2.94,-1.81,-0.37,-1.06,2.54,0.58,9.66,3,3,1,3,-10
23341,90.44,14.94,-2.94,-0.56,1.56,-1.5,2.23,0.5,9.15,3,3,1,3,-10
23373,90.44,14.88,-3,1.56,-0.31,-1.75,2.53,0.51,9.63,3,3,1,3,-10
23410,90.5,14.88,-3,-0.44,1.31,-1.06,2.55,0.24,9.29,3,3,1,3,-10
23471,90.56,14.75,-3,-0.25,1,-0.69,2.41,0.15,8.98,3,3,1,3,-10
23511,90.56,14.75,-2.94,-1.12,0.5,-0.5,2.23,0.22,9.13,3,3,1,3,-10
23544,90.62,14.75,-3,0.37,-0.63,-1.06,2.3,0.54,9.29,3,3,1,3,-10
23579,90.62,14.75,-3,0.37,0.88,-1.75,2.39,0.6,8.95,3,3,1,3,-10
23613,90.75,14.69,-3,-0.25,1.69,-1.75,2.4,0.63,8.81,3,3,1,3,-10
23664,90.81,14.63,-3.06,-0.44,3.06,-1.56,2.54,0.58,8.7,3,3,1,3,-10
23700,90.81,14.5,-3.13,1.5,2,-1.5,2.21,0.73,9.63,3,3,1,3,-10
23740,90.87,14.56,-3.19,0.69,-0.56,-0.75,2.34,0.79,10.49,3,3,1,3,-10
23774,90.87,14.56,-3.13,2.19,-2.94,-0.94,2.27,0.63,9.75,3,3,1,3,-10
23811,90.94,14.75,-3.25,0.94,-6.13,-0.37,2.48,0.77,10.88,3,3,1,3,-10
23845,90.94,14.81,-3.19,0.06,-0.81,-0.06,2.28,0.68,9.55,3,3,1,3,-10
23880,90.94,14.88,-3.19,-0.63,-2.19,0.44,2.42,0.69,9.75,3,3,1,3,-10
23914,90.94,14.88,-3.13,-1.37,0.5,0.37,2.39,0.62,8.63,3,3,1,3,-10
23953,90.94,14.94,-3.13,0.44,-3.06,-0.12,2.51,0.77,9.26,3,3,1,3,-10
23989,90.94,15.06,-3.13,-0.69,-2.25,0.12,2.5,0.57,8.76,3,3,1,3,-10
24023,90.94,15.19,-3.19,0.69,-3.5,0.19,2.42,0.64,8.94,3,3,1,3,-10
24057,90.94,15.31,-3.19,-0.56,-2.38,1.06,2.5,0.52,8.4,3,3,1,3,-10
24093,90.87,15.31,-3.19,-0.81,-1.88,1,2.31,0.46,8.4,3,3,1,3,-10
24127,90.87,15.44,-3.13,0.94,-3.13,0.69,2.38,0.52,8.67,3,3,1,3,-10
24165,90.87,15.56,-3.19,-0.81,-1.81,0.19,2.55,0.7,9.39,3,3,1,3,-10
24202,90.87,15.63,-3.19,1.31,-3.94,-0.5,2.78,0.84,9.78,3,3,1,3,-10
24236,90.87,15.75,-3.25,-0.63,-1.81,-0.25,2.97,0.79,10.09,3,3,1,3,-10
24270,90.87,15.75,-3.19,-1,0.63,-0.19,2.78,0.67,10.01,3,3,1,2,-10
24305,91.25,15.69,-3.19,-1,2.44,0.37,3.01,0.56,9.55,3,3,1,2,-10
24367,91.5,15.5,-3.06,-1.56,6.19,0.69,2.41,0.48,8.57,3,3,1,2,-10
24404,91.69,15.31,-3.06,0.06,2.63,0.19,2.52,0.67,9.11,3,3,1,2,-10
24438,91.75,15.19,-3,-0.37,2.63,0.31,2.06,0.52,8.72,3,3,1,2,-10
24471,91.75,15.19,-3.06,1.56,0.31,-0.31,2.04,0.74,9.12,3,3,1,2,-10
24505,91.94,15.19,-3.06,-0.12,0.56,0.06,2.06,0.7,9.58,3,3,1,2,-10
24539,92.06,15.19,-3.06,-2.25,0.12,0.5,1.98,0.57,10.01,3,3,1,2,-10
24571,92,15.13,-2.94,-3.13,2.25,1.19,1.76,0.17,8.27,3,3,1,2,-10
24606,92.12,15.19,-2.94,2.81,-5.13,0.5,2.24,0.69,10.65,3,3,1,2,-10
24645,92.12,15.25,-2.94,-3.75,1.81,0.69,1.99,0.48,9.48,3,3,1,2,-10
24679,92.12,15.25,-2.94,2.38,-3.56,-0.31,2.25,0.56,9.37,3,3,1,2,-10
24716,92.12,15.38,-2.94,-1.94,-0.63,0.69,2.18,0.49,9.18,3,3,1,2,-10
24750,92.12,15.38,-2.88,0.25,-3.06,0.19,1.98,0.55,9.06,3,3,1,2,-10
24783,92.12,15.44,-2.88,-0.37,-1.31,0.25,2.02,0.57,9.41,3,3,1,2,-10
24818,92.12,15.44,-2.88,1.69,-1.56,-0.19,1.91,0.63,9.08,3,3,1,2,-10
24857,92.12,15.5,-2.94,-0.94,-0.63,0.12,2.15,0.37,8.67,3,3,1,2,-10
24892,92.19,15.5,-2.88,1.31,-1.44,-0.19,2.11,0.48,8.84,3,3,1,2,-10
24926,92.19,15.56,-2.94,-0.56,-1.69,0.5,2.09,0.46,9.63,3,3,1,2,-10
24960,92.19,15.56,-2.88,-3.06,1.19,0.06,2.1,0.55,10.07,3,3,1,2,-10
24996,92.25,15.5,-2.75,-2.13,1.5,-0.19,2.18,0.75,9.06,3,3,1,2,-10
25030,92.25,15.44,-2.75,-2,1.75,0.12,2.29,0.63,8.74,3,3,1,2,-10
25068,92.25,15.38,-2.69,-1,4.19,0.06,1.96,0.67,8.87,3,3,1,2,-10
25104,92.31,15.13,-2.75,0.25,5,-0.25,2.15,0.7,9.3,3,3,1,2,-10
25138,92.31,14.94,-2.75,-1,6.25,0.19,1.89,0.36,9.14,3,3,1,2,-10
25170,92.31,14.81,-2.75,-2.06,2.25,0.69,1.84,0.28,9.53,3,3,1,2,-10
25231,92.31,14.75,-2.56,-1.56,-1.69,1.25,1.7,0.19,9.11,3,3,1,2,-10
25269,92.31,14.81,-2.56,0.12,-0.44,0.44,1.62,0.51,9.73,3,3,1,2,-10
25308,92.31,14.75,-2.63,2.19,2.88,-1.31,1.74,0.65,10.41,3,3,1,2,-10
25342,92.31,14.56,-2.63,-0.81,3.75,-1.06,1.42,0.49,9.63,3,3,1,2,-10
25376,92.37,14.56,-2.63,0.56,-1.75,-0.5,1.64,0.56,9.73,3,3,1,2,-10
25411,92.37,14.69,-2.63,-1.69,-4.56,1,1.65,0.63,9.28,3,3,1,2,-10
25447,92.31,14.88,-2.5,-2.81,-4.81,1.31,1.62,0.53,9.13,3,3,1,2,-10
25481,92.31,15,-2.44,-1.12,-3.75,0.37,1.81,0.56,8.94,3,3,1,2,-10
25520,92.31,14.88,-2.5,0.44,-1.88,-0.56,1.99,0.58,9.45,3,3,1,2,-10
25554,92.37,14.94,-2.56,-0.12,-1.25,-0.81,1.99,0.39,9.09,3,3,1,2,-10
25588,92.37,14.94,-2.56,0.06,-2.25,-0.44,2.13,0.27,8.59,3,3,1,2,-10
25622,92.37,15.06,-2.5,-2,-4.69,1.19,2.16,0.1,8.87,3,3,1,2,-10
25659,92.31,15.25,-2.44,-0.81,-3.13,1.12,2.36,0.36,9.37,3,3,1,2,-10
25711,92.37,15.31,-2.5,0.75,0.88,-1.12,2.4,0.46,9.52,3,3,1,2,-10
25747,92.37,15.13,-2.44,-0.63,5.13,-0.69,2.29,0.43,8.44,3,3,1,2,-10
25784,92.37,15.13,-2.5,-0.81,-1.94,-0.06,2.26,0.63,10.58,3,3,1,2,-10
25821,92.37,15.13,-2.5,0.56,-0.94,0.06,2.02,0.7,11.24,3,3,1,2,-10
25854,92.37,15.19,-2.63,4.19,0.5,-0.37,1.74,0.91,10.78,3,3,1,2,-10
25888,92.37,15.06,-2.5,-6.19,4.5,0.94,1.5,0.13,7.84,3,3,1,2,-10
25923,92.37,15.06,-2.31,-7.56,-3.25,1.56,2.19,-0.24,6.42,3,3,1,2,-10
25959,92.25,15.25,-2.13,4.19,-6.38,7.69,0.6,1.46,9.12,3,3,1,2,-10
25996,92.19,15.56,-2.56,-4.63,1.81,-0.25,1.93,0.45,7.38,3,3,1,2,-10
26030,92.31,15.06,-1.88,-28.94,18.44,-0.44,1.78,-0.69,4.35,3,3,1,2,-10
26064,92.37,15,-1.88,-4.5,-4.88,0.63,2.87,-0.06,6.4,3,3,1,2,-10
26125,92.37,14.81,-2,11.19,-4.44,-0.81,2.42,-0.01,9.23,3,3,1,2,-10
26162,92.37,14.81,-2.75,20,7.69,-3.63,2.94,1.82,13.88,3,3,1,2,-10
26195,92.44,14.31,-2.69,2.25,6.25,-2.38,1.99,0.19,11.04,3,3,1,2,-10
26230,92.56,14.19,-2.75,-4.25,4.88,-7.31,3.3,-0.45,11.74,3,3,1,2,-10
26264,92.69,13.94,-2.38,-22.37,8.19,0.5,1.11,-0.59,6.13,3,3,1,2,-10
26296,92.62,13.94,-1.94,8.31,-4.13,2.38,1.37,-0.17,8.89,3,3,1,2,-10
26327,92.44,13.88,-2.56,22.81,9.56,-0.06,2.24,1.53,12.25,3,3,1,2,-10
26358,92.37,13.44,-2.44,-11.81,15,3.38,0.64,0.42,8.8,3,3,1,2,-10
26389,92.44,13.06,-2.38,-1.94,14.75,1.06,0.51,0.11,5.85,3,3,1,2,-10
26451,92.31,13.44,-2.44,4.81,-18.25,0.94,1.47,0.15,8.55,3,3,1,2,-10
26487,92.25,14.25,-2.75,13.38,-20.12,-0.44,3.12,1.62,12.02,3,3,1,2,-10
26525,92.31,14.63,-2.88,-5,-8.19,-2.44,2.61,0.42,10.78,3,3,1,2,-10
26563,92.5,14.75,-2.88,1.06,-4.69,-8,4.17,-0.87,9.81,3,3,1,2,-10
26601,92.5,15,-2.94,2.31,-3.94,1.63,3.36,0.5,10.85,3,3,1,2,-10
26637,92.44,14.94,-2.94,2.19,3.5,-0.25,2.77,0.95,10.69,3,3,1,2,-10
26677,92.5,14.75,-2.94,-1.19,5.75,-0.81,2.26,0.51,9.81,3,3,1,2,-10
26716,92.5,14.44,-2.88,-2.44,7.75,2.88,3.05,-0.45,8.15,3,3,1,2,-10
26755,92.31,14.38,-2.94,1.94,-0.56,0.5,2.22,1.1,9.95,3,3,1,2,-10
26790,92.31,14.25,-2.88,-1.88,5.56,0,1.8,0.37,8.04,3,3,1,2,-10
26827,92.31,14.25,-2.94,-0.19,-4.38,-0.44,1.95,0.51,8.71,3,3,1,2,-10
26866,92.31,14.31,-2.88,-3.38,-0.69,1,2.06,0.16,7.96,3,3,1,2,-10
26907,92.31,14.38,-2.81,1.88,-3.25,0.19,2.44,0.43,9.61,3,3,1,2,-10
26943,92.31,14.44,-2.94,2.38,0.81,-1.25,2.38,0.4,9.78,3,3,1,2,-10
26980,92.37,14.38,-3,-0.12,3.81,-1.56,2.55,0.29,9.19,3,3,1,2,-10
27043,92.44,14.19,-3,-0.56,1.06,-0.12,2.39,0.33,8.45,3,3,1,2,-10
27080,92.44,14.19,-3.06,3.88,-0.25,-0.63,2.42,0.85,9.9,3,3,1,2,-10
27118,92.44,14.13,-3.06,-2.06,3.88,-0.12,2.16,0.57,9.02,3,3,1,2,-10
27159,92.44,13.88,-3.06,0.88,4.88,-1.06,2.15,0.68,9.47,3,3,1,2,-10
27198,92.5,13.81,-3.13,0.63,1.25,-1.12,1.97,0.6,10.21,3,3,1,2,-10
27234,92.5,13.75,-3.19,-0.25,0.06,-0.63,1.68,0.48,9.59,3,3,1,2,-10
27271,92.5,13.81,-3.19,-0.31,-3.31,0.37,1.86,0.41,9.65,3,3,1,2,-10
27309,92.5,13.75,-3.06,-1.19,-2.19,0.56,1.75,0.34,9.37,3,3,1,2,-10
27344,92.5,13.69,-3.06,-1.69,-1.69,0.06,1.73,0.48,9.46,3,3,1,2,-10
27381,92.56,13.69,-3.06,3,-2.38,-1.12,1.61,0.5,8.91,3,3,1,2,-10
27421,92.56,13.81,-3.13,1.06,-4.56,-0.31,1.63,0.54,9.11,3,3,1,2,-10
27459,92.56,13.88,-3.13,-1.37,-3.69,-0.06,1.62,0.46,9.35,3,3,1,2,-10
27495,92.56,14,-3.13,0.88,-2,-0.75,1.82,0.58,9.96,3,3,1,2,-10
27532,92.56,14,-3.13,-0.88,1.63,-0.44,1.9,0.59,9.33,3,3,1,2,-10
27571,92.56,13.94,-3.13,-0.5,3.25,-0.5,1.85,0.61,9.24,3,3,1,2,-10
27609,92.62,13.75,-3.13,1.75,3.81,-0.94,1.83,0.52,9.1,3,3,1,2,-10
27648,92.62,13.5,-3.25,1.88,4.31,-1,1.71,0.55,9.4,3,3,1,2,-10
27683,92.69,13.13,-3.25,0.06,5.38,-0.75,1.66,0.4,9.19,3,3,1,2,-10
27721,92.69,13.06,-3.25,-0.31,-0.5,-0.12,1.46,0.64,10.41,3,3,1,2,-10
27760,92.69,13.06,-3.13,-3.75,-0.12,0.56,1.24,0.46,9.55,3,3,1,2,-10
